UniqueCount	AmbigCount
2887	30
149	1
407	1
112	4
1808	15
3485	19
920	16
1826	7
5484	0
65	0
184	0
1485	0
467	4
860	4
921	7
153	9
231	12
1745	10
4882	32
3247	64
5431	89
5803	55
1732	5
7738	9
242	11
339	11
776	1
5	1
0	1
0	0
1	0
4628	5
1	0
11	0
200	0
51	0
192	0
269	2
51	6
1239	5
44	1
20	3
43	4
21	2
46	4
118	4
798	0
397	0
494	6
184	7
305	1
5896	2
11277	34
19761	42
36	0
85	0
22	2
36	2
4	0
356	1
126	2
250	1
39	0
143	0
185	0
20729	9
491	0
24	0
75	0
0	0
505	0
160	3
164	9
494	6
163	1
61	0
339	0
5648	20
269	12
1204	1
641	24
378	27
238	6
209	6
506	4
1661	67
1466	70
3743	9
973	27
361	34
5047	13
1879	62
3711	146
1135	87
2142	11
728	9
8	0
27	0
369	0
28623	20
1242	6
328	25
597	20
6973	295
5175	731
8636	448
1061	17
456	13
674	0
141	0
28	0
58	0
12	0
7	0
40	0
34	0
63	0
1272	1
1210	65
457	64
649	7
1122	14
719	7
781	18
761	26
494	8
84	13
1215	13
116	0
142	0
0	0
0	0
23	0
86	1
1889	2
2	1
0	1
0	0
2	0
1	0
1	0
3	0
3	0
1279	1
119	1
52	2
221	2
11	4
202	4
118	3
410	2
114	1
197	1
93	0
178	0
178	0
46	0
3212	6
710	2
284	0
346	1
376	11
602	19
256	9
20	0
246	0
898	2
814	2
247	0
194	0
50	4
398	4
24	0
2	0
198	12
1183	14
170	0
2	0
11	0
9	0
13	0
0	0
0	0
0	0
0	0
80	0
0	0
0	0
72	0
21	0
364	0
8	0
1	0
3	0
0	0
3	0
0	0
2627	5
2274	6
262	2
423	7
940	6
825	1
186	11
2370	27
902	57
1017	40
102	2
168	2
1204	2
371	2
83	0
7912	2
866	0
84	0
555	2
484	0
515	0
208	0
108	5
282	5
47	0
47	0
0	1
11	1
404	1
3321	6
2824	7
169	2
63	2
124	7
20866	76
7262	67
1934	0
2115	10
269	35
4673	26
34	1
3015	1
15796	6
85	0
2995	0
0	0
17	0
54	3
57	3
176	1
86	1
156	0
0	0
6	0
61	0
513	0
4	0
2	0
273	0
620	1
4700	2
2712	1
104	4
1337	15
177	25
225	21
4339	27
668	48
542	42
925	109
193	33
1166	22
545	0
715	0
315	0
6367	4
14	0
2565	27
350	67
5216	48
3216	2
649	4
312	4
543	16
323	16
6347	4
27807	17
1262	0
1418	14
1478	13
367	0
1201	0
382	0
284	2
134	0
878	1
6881	6
152	0
1070	0
167	0
5049	3
1407	0
12	2
108	4
59	2
358	1
4	0
13	0
36	0
109	0
703	0
1	0
3250	5
414	0
1602	0
36	0
135	2
624	2
0	0
3	0
4	0
23	0
12	0
18	0
0	0
64	1
14	1
79	0
0	0
7	0
16	0
8	0
12	0
75	0
3	0
0	0
1398	5
134	0
0	0
2	0
103	0
301	0
22	0
252	0
203	0
60	1
215	2
106	2
185	1
82	0
161	2
193	2
432	0
934	0
150	0
270	0
25	0
1573	0
37	0
43	0
37	1
572	0
377	0
18	0
1958	3
33697	373
2795	361
716	12
192	12
126	0
71	0
819	6
395	5
73	0
88	0
54	0
666	2
113	0
0	0
549	0
165	0
0	0
5	0
324	0
98	13
872	13
13	0
9	0
42	0
1241	0
521	0
240	0
1	0
35	0
0	0
106	1
51	1
25	0
617	0
389	0
1371	10
1064	10
1678	1
78	11
420	11
700	0
109	0
150	1
177	2
358	11
780	14
155	4
270	22
941	24
1401	41
307	84
948	96
3410	51
1864	24
3859	25
40	2
176	2
327	0
199	0
361	0
192	1
115	1
7	0
15	4
43	4
26	2
114	2
1901	0
15340	9
85	0
1017	0
183	0
134	0
75167	252
13297	4
665	0
43	2
102	5
4748	37
211	33
557	0
305	8
334	19
2114	11
48	0
10	0
68	0
35	0
233	10
211	11
640	3
187	0
43	0
3097	62
6947	61
1210	0
212	0
9270	7
141	0
477	98
323	3
134	3
77	1
108	3
125	2
47	0
56	0
64	1
7	1
294	2
45	0
57	0
67	1
34	3
3	2
195	0
0	0
31	0
1394	0
14	0
168	0
155	0
