UniqueCount	AmbigCount
2696	37
121	4
397	4
102	11
1753	19
3105	10
907	8
1731	7
4532	2
45	0
126	0
947	0
347	7
586	7
941	1
90	2
144	2
1046	1
5563	13
3983	45
5673	81
5637	50
2272	9
6930	9
247	1
312	1
627	3
2	0
0	0
0	0
0	0
3132	0
2	0
5	0
184	0
44	0
161	0
239	2
50	6
968	4
44	0
19	0
31	0
13	0
55	2
89	1
387	0
383	0
480	2
155	2
217	0
2969	2
9044	27
14939	26
19	0
50	1
20	1
19	1
2	0
289	0
89	2
161	2
42	0
137	0
149	0
15958	3
300	0
25	0
60	0
0	0
566	1
157	5
130	6
521	4
101	2
58	0
318	0
4532	7
239	6
1114	1
599	13
309	19
212	14
194	8
401	2
1870	57
1610	55
3209	6
1074	30
368	35
5312	9
1638	29
3138	87
898	58
1870	16
633	16
7	0
26	0
410	0
15859	5
972	8
262	12
503	7
5407	153
4101	444
6672	300
814	6
376	6
489	1
69	0
12	0
46	0
10	0
4	0
33	0
35	0
35	0
1233	1
1197	38
369	39
806	14
1533	18
1001	3
1005	7
995	25
636	20
84	22
1402	21
86	0
146	0
0	0
0	0
13	0
115	0
3307	0
3	0
0	1
1	1
1	0
1	0
1	0
3	0
4	0
1030	1
81	1
52	0
163	0
2	0
173	7
132	10
407	3
96	0
177	0
65	0
121	0
149	0
35	0
2111	1
634	0
223	1
398	1
353	11
506	15
229	4
25	0
236	4
690	4
600	0
227	0
129	0
47	1
335	1
10	0
2	0
166	8
1023	9
92	1
0	0
5	0
0	0
3	0
0	0
1	0
0	0
0	0
39	0
0	0
0	0
59	0
13	0
238	0
7	0
0	0
0	0
1	0
2	2
1	2
2076	2
1386	1
178	0
406	1
975	2
702	3
206	10
2227	14
752	27
801	22
113	3
153	3
786	0
295	0
50	0
5945	3
737	0
70	1
389	3
359	2
333	0
60	0
59	0
121	0
64	1
34	1
0	0
8	0
377	5
2507	5
2228	0
146	1
63	1
132	10
12957	40
3419	33
1283	0
1616	11
218	20
3774	10
19	0
1674	1
8968	4
43	0
1942	0
0	0
9	0
70	1
34	3
188	0
77	0
166	0
1	0
8	0
51	0
394	0
2	0
2	0
230	0
452	0
2773	6
2064	2
103	3
1231	12
192	28
226	25
3266	9
447	17
374	18
673	100
133	26
881	21
470	7
571	7
253	0
4910	0
15	0
2931	12
427	30
5507	21
3211	3
602	3
297	5
517	23
281	20
4615	4
20991	8
1077	0
938	3
1094	2
294	0
955	0
267	0
202	0
98	0
637	0
4296	3
130	0
765	0
150	0
3501	1
983	0
13	0
81	0
66	0
244	0
9	0
5	0
19	1
76	1
387	0
4	0
1611	2
292	0
1239	0
34	0
135	0
537	0
0	0
2	0
2	0
21	0
16	0
20	0
2	0
52	1
9	1
47	0
6	0
8	0
17	0
7	0
15	0
73	0
10	0
0	0
1037	1
90	0
3	1
2	1
68	0
350	0
20	0
184	0
127	1
56	0
212	1
92	1
152	0
67	0
178	1
202	1
395	0
641	1
105	0
224	0
20	0
993	0
23	0
39	0
26	0
507	0
248	0
25	0
1438	0
23128	208
1966	207
620	2
129	2
117	0
49	0
727	1
330	1
66	0
136	0
29	0
542	1
45	0
0	0
397	0
76	0
0	0
2	0
269	0
94	2
729	2
13	0
3	0
46	0
729	0
337	0
144	0
0	0
46	0
6	0
105	0
44	0
13	0
440	0
394	0
1325	7
854	8
1363	1
64	4
313	4
512	0
63	0
156	10
190	10
278	2
650	4
154	3
229	7
741	11
925	16
204	25
495	50
1692	37
1869	15
3047	14
30	4
151	4
201	0
178	0
199	0
125	1
58	1
7	0
10	2
46	2
30	0
116	0
1512	0
11742	5
76	0
640	1
147	0
65	0
43047	188
7107	1
575	0
24	1
35	2
2067	15
118	10
409	2
270	15
249	13
1500	0
21	0
12	0
50	0
42	0
198	3
190	3
535	0
170	0
49	0
2771	37
5679	39
977	1
152	1
5916	0
118	0
340	79
349	2
120	2
37	0
49	0
69	0
22	0
56	0
60	0
18	0
233	0
35	0
16	0
55	1
33	1
5	0
212	0
0	0
33	0
683	2
12	2
106	0
91	0
345	0
4634	0
103	0
18574	177
547	1
869	1
1191	12
413	24
739	12
29	0
21	0
2	0
4	0
229	0
478	0
1445	31
4361	33
725	0
3	1
1	1
737	0
860	0
80	0
76	0
21	0
750	2
4	0
51	0
57	0
121	4
75	5
62	1
82	3
59	8
79	4
773	0
349	1
576	6
163	8
146	4
226	12
747	26
383	15
3	0
47	0
108	0
48	0
25	0
397	2
362	2
0	0
15	0
3	0
2	0
3	0
187	0
5	0
0	0
47	0
0	0
0	0
0	0
1	0
2	0
15	0
12	0
3	0
4	0
1	0
0	0
7	0
6	0
2	0
10	0
16	0
121	6
52	7
110	1
17	5
41	3
15	0
4	0
0	0
0	0
0	0
0	0
5	0
1	0
2	0
1	0
2	0
183	0
1	0
0	0
1	0
0	0
0	0
0	0
33	0
170	0
16	0
61	0
11	0
0	0
222	0
14	0
2	0
3	0
0	0
0	1
0	1
4	0
1	0
10	0
4	0
0	0
2	0
0	8
0	0
81	0
14	0
1	0
545	2
46	0
4	0
1	0
0	0
2	0
769	0
28	0
81	0
76	0
144	0
6	0
610	0
3848	0
15	0
104	0
1	0
4	0
1377	0
97	0
176	0
5	0
1	0
1	0
4	0
0	0
3	0
9152	6
0	0
11	0
20	0
22	0
55	0
67	0
10	0
847	1
67	0
8	0
126	1
84	1
114	0
45	0
10	0
13	0
2	0
0	0
2	0
6	1
5	1
4	0
1	0
3	0
877	0
68	0
305	4
586	4
396	0
102	8
308	20
222	12
29	0
75	0
0	0
57	0
33668	17
147	11
196	11
30	0
21	0
177	0
532	0
43	0
5	0
93	0
297	1
495	1
664	2
542	19
6507	21
1322	19
1513	19
178	5
130	5
135	0
18	0
90	0
4530	17
2895	17
33	0
2	0
8	0
10	0
42	0
1415	2
886	2
376	0
849	1
0	69
0	0
117	1
207	1
595	0
6	0
26	80
12	1
12	0
1	0
0	0
147	0
155	0
37	0
61	0
13	0
1	0
5	0
3	0
27	0
94	0
27	0
154	0
325	0
214	7
25	7
0	0
23	1
53	3
73	2
289	4
118	7
67	3
103	3
66	7
333	12
206	9
380	1
3049	166
15522	170
4027	312
10569	319
159	2
784	3
801	0
163	0
17	0
8	0
13	0
4	0
133	0
48	0
5636	6
10744	37
5055	127
10937	103
473	0
412	1
32	6
75	5
70	3
123	5
10	2
59	0
24	0
60	1
67	1
2316	1
133	3
163	7
138	6
113	2
789	1
722	7
228	6
365	38
697	0
171	0
84	0
58	0
15	0
30	0
0	0
18	1
42	1
0	0
33	0
18	0
499	0
20	0
16	0
70	2
14	0
115	2
114	2
255	1
337	5
181	4
5	0
6	0
0	0
17	0
42	0
17	0
5	0
1237	1
16	0
61	0
65	0
75	0
48	0
1881	0
32	0
132	0
97	0
32	0
27	0
23	7
75	7
8	0
139	0
4	0
203	0
285	0
2421	0
49	0
274	1
245	0
121	0
307	0
16870	7
4866	3
23	0
404	0
30	0
232	0
77	1
78	2
127	1
506	0
222	0
291	1
381	1
360	7
275	7
391	5
260	4
64	0
35	0
47	0
3	0
9	0
62	0
36	0
845	0
11922	3
30	2
17	2
68	0
127	0
1709	0
279	2
159	2
533	0
158	0
502	1
535	0
46	1
51	1
191	0
39	0
23	1
227	1
229	0
4	0
11	0
21	0
59	1
175	3
327	6
273	12
371	8
164	0
6	0
159	119
262	0
930	22
714	18
4246	1
1383	8
660	8
3821	21
33686	36
3649	18
1342	16
60	0
615	6
543	17
565	22
545	8
215	0
203	3
103	3
105	0
367	2
1557	3
485	1
0	0
277	1
39	0
4	0
160	0
45	0
15	0
963	4
252	4
197	3
454	4
151	0
0	0
8	0
51	0
16	0
9	0
34	0
12	0
4	0
12	0
0	0
23	2
3	2
0	0
7	3
9	0
2483	5
1402	5
118	1
85	2
96	1
98	2
8	0
14	0
30	0
31	0
9	0
5	0
3	0
1	0
0	0
2022	0
15	0
3	0
0	0
3	0
15	0
42	0
153	4
149	4
1	0
1	0
2	0
1	1
0	1
4	0
0	0
1	0
0	0
2	0
4	0
4	0
11	0
1	0
70	0
1	0
4	2
5	2
5	0
0	0
8	0
125	0
7539	1
353	0
32	1
247	1
340	0
1408	13
1232	19
2497	39
1234	33
1	0
24	0
15	0
58	0
3538	3
71	2
28	2
35	0
3	0
7	0
35	0
455	0
31	0
10	0
87	0
107	1
56	1
48	3
23	3
451	0
14	0
49	0
36	2
11	2
387	3
217	3
38	0
4	0
71	0
2279	10
772	20
1432	9
48	0
181	0
120	0
146	0
256	4
680	12
1573	9
2530	96
4300	130
2477	97
1129	65
32	0
1	0
1	0
33	0
342	0
128	0
86	0
0	0
106	0
5	0
11	0
0	0
34	1
43	1
42	0
108	0
340	0
419	10
366	10
3	0
83	0
54	0
927	1
682	1
16	0
120	0
152	2
101	2
141	0
1	0
22	0
0	0
80	0
31	0
30	0
7	0
873	2
8	3
23	1
39	2
62	2
3	0
59	0
461	0
211	0
1132	1
7	0
6	0
0	0
5	0
5	0
13	0
5	0
16	0
84	0
16	6
40	6
768	0
5	0
3067	5
31	0
25	0
0	0
407	0
908	3
338	5
8	0
3319	0
196	0
191	0
2859	1
335	4
240	3
1697	7
1738	8
30	0
658	0
333	0
149	0
445	0
540	2
46	2
40	0
260	0
126	0
7	0
9	0
387	0
18	0
7	0
9	0
3	0
2	0
2	0
2	0
2	6
0	0
12	0
33	0
8	1
9	1
8	0
4	0
799	0
41	4
117	6
36	2
14	0
5	0
93	0
763	5
55	5
57	1
279	0
0	0
62	0
23	0
18	0
48	0
908	0
453	0
74	0
278	0
143	0
2	0
441	4
365	4
351	2
220	0
0	0
1608	0
894	0
1	0
214	0
297	0
750	1
6	0
96	0
263	0
831	1
0	0
112	0
8	0
150	0
1502	4
82	0
921	7
868	2
16	0
117	0
134	1
233	8
382	11
71	14
483	14
343	0
1700	4
3891	7
16	0
3	0
6	0
2	0
83	0
374	0
524	0
331	0
7	0
2	0
48	0
211	0
382	16
2305	27
2325	58
560	43
199	0
1404	0
21	0
6	0
8	0
102	0
135	0
1	0
1993	1
140	0
2083	2
25	0
186	0
43	0
179	0
12	0
1	0
2	0
3	0
3	0
2	0
6	0
65	1
402	1
112	0
711	0
9	2
31	2
15	0
2	0
0	0
459	0
1040	19
243	19
549	0
1	0
73	19
1432	19
66	0
1657	0
8	0
2	0
2	0
3	0
0	0
2	0
2	0
777	4
362	4
133	0
350	1
218	0
624	3
485	4
100	0
16584	145
13947	141
1368	9
0	0
602	0
18	0
9	0
37	0
47	0
0	0
1	0
795	1
63	0
49	0
46	0
0	0
0	0
1	0
186	0
232	0
429	0
340	0
25	0
9	0
5	0
5	0
9	0
57	0
101	2
26	2
6	0
3	0
22	0
2	0
4	0
65	1
133	1
87	0
327	0
3	0
70	0
85	0
337	2
151	2
404	0
830	0
2534	3
90	0
93	0
429	0
2638	0
389	0
108	0
100	0
107	0
20	0
281	2
21	0
13	0
81	0
34	0
125	0
8	0
222	2
119	2
379	0
215	0
471	0
610	0
5	0
0	0
1	0
32	0
2	0
0	0
7	0
6	0
28	0
62	0
230	0
17	1
1	1
484	0
54	0
5	0
3	0
2	0
1	0
1	0
22	0
4	0
7	0
12	0
8	0
0	0
0	0
57	3
25	3
1	15
1	0
0	0
202	0
0	0
89	4
20	4
824	4
41	1
237	0
86	2
124	2
97	0
8	0
9	3
14	3
235	0
48	0
19	0
1248	22
921	22
4	0
2	0
14	0
0	0
1	0
451	0
2146	14
544	12
62	0
15	0
81	0
128	0
9075	2
167	2
346	2
817	2
154	0
176	2
119	3
18	1
178	0
120	0
75	0
65	0
423	0
22	0
51	0
1386	9
1471	8
472	42
5047	58
990	19
109	2
3111	2
232	2
785	3
391	0
37	0
748	1
9	1
9	1
15	0
9	0
5	0
24	0
0	0
7	3
1	3
7	0
3681	35
4745	69
3181	34
211	0
2	0
2	0
666	0
468	0
678	0
848	8
165	12
555	8
466	3
74	0
20	0
6	0
0	0
2	0
120	0
2280	14
652	17
1211	3
0	0
16	0
608	0
99	0
1	0
368	0
154	2
314	2
0	0
0	1
5	1
996	0
344	1
63	0
296	0
662	25
2521	27
727	2
8	0
4947	0
976	16
676	16
16	0
1	0
0	0
3	0
1	0
0	0
9	0
7	0
42	1
41	1
36	1
5	1
7	0
10	0
2	0
10	0
4	0
1	0
286	0
5	0
4665	32
1283	28
1332	27
409	30
61	3
2097	9
939	10
274	1
370	2
236	2
237	13
85	13
1	0
7505	8
2	0
13061	152
2939	151
8331	4
239	1
103	1
171	0
284	0
92	1
151	1
7	0
73	1
64	1
2	0
93	2
6	2
1050	9
373	9
3381	1
26655	7
3848	46
3696	42
62	0
0	0
196	0
27	0
1284	2
0	0
5	0
1	0
188	1
113	1
1838	2
83	0
31	0
3365	53
3141	53
5	0
61	0
1	0
612	0
272	1
21	1
187	0
40	0
19	0
73	0
10	0
4	0
59	0
20	0
158	0
488	0
224	0
105	0
79	0
0	0
1581	0
125	0
69	0
229	0
1390	0
418	0
148	3
166	4
2636	4
211	3
154	3
31	0
31	0
1	0
0	0
6616	4
548	0
328	0
372	0
0	0
154	0
349	0
0	0
29	0
3086	1
415	1
390	12
395	11
109	0
2093	0
10	0
50	0
76	2
102	2
161	1
59	1
55	0
34	0
341	0
110	0
387	0
2014	2
4288	3
66	0
77	0
76	2
686	21
95	19
25	0
1	0
1	0
14	0
62	4
156	4
50	33
0	0
3	0
204	8
196	9
263	1
686	0
3309	14
297	14
599	0
0	0
0	0
27	0
12	0
2	0
10	0
30	0
75	0
96	4
7	4
415	1
166	0
1153	41
996	47
445	9
61	0
1039	0
179	1
236	1
145	0
983	9
344	15
742	13
219	9
494	2
1869	15
227	25
499	13
380	9
694	6
549	0
1325	0
21	0
13	0
7	0
72	0
8	0
5	0
0	0
2644	0
47	0
155	0
132	0
44	0
133	0
140	1
28	1
255	0
104	0
565	2
175	0
92	0
69	0
186	0
22	0
3528	0
727	0
719	26
277	41
889	22
1345	10
228	3
