UniqueCount	AmbigCount
4078	70
70	5
290	5
55	1
447	1
782	2
313	4
785	3
2219	0
41	0
294	0
1060	0
566	5
978	5
423	1
47	2
55	1
2645	0
40834	116
24618	370
38620	531
33161	322
33449	139
111457	126
218	1
238	1
300	0
12	0
1	0
1	0
7	0
794	0
35	0
13	0
100	0
50	0
53	0
85	0
29	4
792	4
19	0
14	0
17	0
23	0
26	0
51	0
328	0
142	0
164	0
39	0
171	0
884	1
11613	37
20389	33
23	0
54	0
17	2
18	2
2	0
229	1
88	0
120	0
39	0
162	0
153	0
9447	0
295	0
11	0
38	0
1	0
314	0
145	2
131	4
426	3
153	1
73	0
169	0
2726	14
203	12
4600	19
3564	107
1936	147
1604	85
1428	48
3236	23
734	35
664	37
1690	4
746	21
273	23
2831	3
1166	25
2311	63
758	41
1480	17
502	14
7	0
29	0
606	1
27163	10
634	3
158	9
418	6
1757	51
1244	142
2421	92
412	2
230	2
267	0
36	0
72	0
40	0
21	1
16	1
72	0
92	0
41	0
2164	1
863	23
305	23
492	4
810	6
850	5
881	15
796	23
529	16
136	26
1955	21
100	0
188	0
0	0
0	0
12	0
83	0
815	0
61	0
6	1
2	1
28	0
29	0
36	0
101	1
79	1
1112	1
97	0
36	0
107	0
3	2
192	3
147	4
647	3
163	1
350	1
48	0
132	2
221	2
22	0
4801	1
503	2
211	9
366	11
484	17
604	18
316	5
39	0
173	4
683	9
598	5
206	0
372	0
26	1
260	1
39	1
5	1
58	6
308	4
155	0
6	0
11	0
3	0
3	0
0	0
0	0
0	0
0	0
29	0
0	0
0	0
16	0
4	0
52	0
3	0
4	2
0	0
2	0
3	0
0	0
804	0
1580	0
81	0
208	2
624	4
586	2
132	8
1241	11
412	15
418	11
43	1
68	2
778	1
131	0
2035	1
10666	7
641	0
91	1
718	3
147	2
95	0
4	0
5	1
5	1
45	0
19	0
0	0
3	0
53	0
527	0
4331	1
205	0
74	0
69	0
4590	13
1573	13
452	0
975	5
142	15
2908	10
28	1
1063	1
4960	0
18	0
1249	1
0	0
44	0
19	0
17	0
191	0
28	0
114	0
0	0
29	0
16	1
322	1
2	0
1	0
225	0
708	0
1346	2
1195	0
45	0
449	4
59	6
80	6
1760	5
245	12
274	11
382	63
145	21
673	21
484	1
491	1
100	0
3293	4
35	0
736	5
125	10
1543	5
856	0
864	2
350	10
633	17
446	9
