UniqueCount	AmbigCount
2755	39
103	5
459	5
111	6
1929	24
3635	22
1027	14
2019	11
4870	3
56	0
143	0
1387	0
517	3
774	3
1217	4
189	10
218	12
1442	6
5608	18
3776	60
6283	125
6238	83
2568	16
8989	18
235	0
351	0
556	0
3	0
1	0
0	0
0	0
4117	0
1	0
6	0
188	0
43	0
163	0
247	2
35	9
1146	7
46	3
18	3
39	0
24	0
80	5
127	5
517	0
424	0
465	11
140	10
248	0
4636	0
11138	32
16863	42
44	0
59	0
13	2
31	2
2	0
347	1
121	4
256	4
64	0
156	0
169	0
20613	6
498	0
27	0
87	0
0	0
524	1
185	4
167	6
631	6
141	2
34	0
459	0
5931	20
250	13
1421	6
793	38
446	42
310	21
282	9
485	1
1707	74
1495	83
3549	15
1160	32
476	37
5573	13
1756	53
3564	135
1039	100
2476	22
668	16
12	0
36	0
438	0
26012	13
1140	7
334	23
590	16
6092	302
4682	769
7570	479
1104	8
481	7
560	1
80	0
15	0
39	0
16	0
5	0
22	2
65	2
43	0
1404	3
1262	67
377	67
622	7
1107	22
816	14
908	12
848	24
489	13
80	23
1219	22
77	2
165	2
0	0
2	0
18	0
100	0
2152	0
2	0
3	0
0	0
1	0
1	0
1	0
3	0
3	0
1054	0
77	3
69	8
205	5
19	2
185	8
156	7
507	1
124	0
212	0
120	0
158	0
177	0
31	0
2872	0
757	1
272	10
433	17
487	33
581	32
267	6
19	0
270	2
879	6
818	4
313	0
159	0
67	6
458	6
10	2
5	2
167	12
1143	12
160	0
0	0
6	0
6	0
10	0
0	0
4	0
0	0
0	0
58	0
0	0
0	0
67	0
19	0
290	0
7	0
1	0
1	0
1	0
2	0
2	0
2444	4
1962	6
223	1
439	7
1014	11
943	7
201	13
2351	35
811	75
905	57
135	2
169	2
1089	0
324	0
78	0
8451	2
1136	1
124	1
598	1
324	2
426	0
137	0
129	1
232	1
53	0
47	0
0	0
16	0
391	2
3075	2
2572	0
177	0
93	0
136	7
18881	74
5771	54
1513	2
1879	18
258	30
4548	14
29	0
2200	3
12014	9
72	0
2962	3
1	0
16	0
94	0
66	0
212	1
101	2
181	1
1	0
6	0
40	0
463	3
5	0
1	0
248	0
606	0
4174	5
2793	0
96	4
1655	18
217	32
346	29
4691	36
614	41
567	30
827	90
231	35
1181	28
513	1
597	8
353	0
6408	2
22	0
2814	20
427	50
5751	41
3665	13
754	5
356	16
651	30
332	18
5832	6
25560	11
1190	2
1142	9
1387	10
322	0
1203	2
298	0
294	0
116	1
696	1
5564	3
150	0
1375	0
186	0
4403	4
1142	0
21	3
105	3
51	0
339	0
16	3
18	3
33	0
98	0
603	0
8	0
1930	8
347	0
1702	2
38	0
186	1
587	1
6	0
39	0
66	7
355	15
118	8
198	5
44	6
974	5
116	4
638	2
52	5
96	15
244	18
160	8
172	3
815	5
73	4
5	0
1113	0
91	0
1	0
2	0
73	0
318	0
21	0
215	0
195	0
68	0
222	3
113	5
200	2
85	0
135	2
176	2
339	0
898	1
153	0
246	0
26	0
1414	2
32	0
49	0
39	0
555	0
327	0
29	0
1646	0
35584	376
2627	363
772	19
145	19
127	0
54	0
910	4
401	5
83	0
114	0
57	2
680	0
78	0
0	0
449	0
139	0
