UniqueCount	AmbigCount
4552	86
109	9
328	9
66	1
435	1
727	2
312	2
648	0
1342	0
32	0
255	0
1192	1
424	7
576	7
344	0
33	2
87	3
1717	2
28552	79
18601	270
26932	406
22912	240
26009	110
77411	100
203	3
335	3
197	0
7	0
3	0
0	0
3	0
709	1
1	0
5	0
71	0
21	0
36	0
115	0
24	0
671	0
18	0
10	0
25	1
8	1
23	1
40	1
317	0
155	0
115	1
41	1
142	0
755	0
9990	33
18017	32
18	0
69	0
32	2
34	2
6	0
170	3
54	3
105	0
36	0
173	0
182	0
8863	2
234	0
9	0
50	0
0	0
458	2
147	6
169	10
651	6
153	0
82	0
157	0
2548	7
113	6
2006	8
1550	32
879	72
669	59
712	22
1531	8
743	27
719	27
1719	5
792	27
280	28
3636	8
1005	22
1983	64
625	43
1496	10
622	7
0	0
32	0
1098	0
16506	2
480	10
149	16
354	6
1267	49
960	118
1894	69
300	2
183	2
256	0
20	0
7	0
37	0
23	0
30	0
108	0
117	0
32	0
1858	3
747	17
177	15
300	1
485	2
401	2
450	2
442	9
273	10
94	11
1157	8
104	3
233	3
0	0
1	0
11	0
120	0
953	0
4	0
0	0
0	0
3	0
5	0
1	0
7	0
5	0
756	3
72	1
22	0
73	0
4	3
164	7
94	6
517	2
177	1
380	1
81	0
127	0
199	0
7	0
4415	1
493	0
235	5
343	15
360	20
526	20
277	9
35	0
190	8
489	8
540	0
174	0
431	0
51	3
294	3
30	0
1	0
45	1
276	1
190	0
0	0
8	0
8	0
5	0
0	0
1	0
0	0
0	0
31	0
0	0
0	0
10	0
7	0
89	0
5	0
1	0
0	0
0	0
0	0
0	0
674	1
1924	1
130	1
246	4
664	5
568	3
132	5
1259	9
407	19
406	14
60	0
75	0
601	0
68	0
729	0
14187	6
618	0
72	0
535	2
104	2
122	0
7	0
6	0
19	0
52	1
23	1
0	0
2	0
46	1
488	1
2872	1
167	2
61	2
83	2
4253	22
1314	20
409	0
755	7
125	12
2216	5
28	0
889	0
3586	0
10	0
1296	0
0	0
7	0
25	0
18	0
201	0
65	0
152	0
0	0
7	0
28	0
284	0
2	0
2	0
180	0
462	0
1457	1
1166	0
45	0
365	3
41	7
74	5
1453	3
239	10
239	10
447	72
138	22
661	20
504	0
417	0
68	0
2171	2
17	0
613	6
97	15
1250	12
712	0
822	3
385	8
721	19
372	14
464	0
5282	5
630	0
654	7
861	7
441	0
1501	0
242	0
203	0
47	1
267	1
20761	8
93	0
521	1
57	0
477	0
400	0
13	4
97	6
77	2
140	0
5	0
11	1
15	1
57	0
1317	0
3	0
1025	1
275	0
794	0
5	0
9	0
171	0
3	0
12	0
16	1
108	3
35	3
24	1
1	0
188	5
30	5
137	0
4	4
26	4
50	1
39	3
52	2
357	0
32	0
3	0
538	0
161	0
2	0
1	0
87	0
255	0
44	0
176	0
201	0
14	0
60	1
24	1
55	0
77	0
10	0
10	0
54	0
669	0
126	0
218	0
22	0
998	0
15	0
7	0
20	0
295	0
57	0
6	0
1397	1
11974	108
916	106
695	12
147	12
119	0
17	0
462	0
243	0
347	0
105	0
25	0
282	0
28	0
0	0
682	1
263	0
0	0
3	0
537	0
47	9
527	9
4	0
5	0
145	0
553	0
146	0
25	0
1	0
98	0
4	0
75	1
55	1
10	0
392	0
183	0
996	0
575	1
551	1
20	7
116	7
533	0
35	0
81	0
91	1
196	2
529	4
108	3
124	1
300	2
429	15
108	27
265	34
830	21
640	5
1194	6
25	3
114	5
225	0
272	0
352	0
185	0
108	0
1	0
10	0
38	0
24	0
106	0
606	0
20953	9
8	0
425	0
98	0
68	0
19510	104
2077	0
1174	0
4	0
7	0
185	4
3	4
186	0
149	7
130	7
1574	0
4	0
1	0
14	0
16	0
74	3
50	4
333	1
386	0
153	0
1077	16
1991	15
746	0
178	0
1054	3
84	0
202	66
756	1
132	1
15	0
11	1
47	1
139	0
57	0
79	0
23	0
1128	0
52	0
100	0
1936	29
1903	57
734	23
318	0
0	0
21	0
387	0
2	0
125	0
145	0
977	0
2533	0
327	0
15687	106
302	2
661	2
1737	28
435	29
722	2
15	0
11	0
7	0
3	0
280	0
518	0
3494	92
9298	93
609	0
6	0
3	0
1576	1
1227	1
23	0
74	0
23	0
3172	1
3	0
2750	128
3491	143
7878	198
5704	286
7137	152
5152	183
5542	205
5280	69
1223	0
820	4
1607	10
553	10
390	4
436	20
1590	54
1036	33
7	0
108	0
306	0
38	0
37	0
329	1
246	1
11	1
63	1
6	0
4	3
24	8
142	0
13	0
3	0
122	0
0	0
2	0
1	0
3	0
4	0
18	1
28	1
3	0
16	0
0	0
0	0
34	0
16	0
8	0
7	0
20	0
201	35
75	41
197	9
22	4
67	2
48	5
50	3
3	0
3	0
0	0
15	0
44	0
0	1
7	2
9	2
4	1
146	0
5	0
0	0
17	0
10	0
1	0
1	0
8	0
51	0
7	0
60	0
24	0
0	0
293	0
54	0
8	0
20	0
2	0
3	0
3	0
5	0
6	0
19	0
2	0
2	0
7	1
0	19
0	1
124	0
36	0
9	0
1042	0
22	0
5	0
1	0
0	0
1	0
424	0
30	0
74	0
43	0
99	0
1	0
647	3
3375	4
37	0
158	0
3840	6
2010	2
856	0
66	0
215	0
20	0
7	0
13	0
58	0
73	0
110	0
1812	0
1	0
675	4
1557	12
582	7
2236	20
3707	26
1235	3
544	0
91	0
5	0
115	1
158	4
118	3
106	0
19	1
12	1
9	0
0	0
109	0
551	40
151	39
420	2
202	4
727	3
1138	0
31	1
384	4
902	4
359	0
34	1
115	6
110	5
84	0
131	0
0	0
64	0
27321	7
137	4
193	3
12	0
12	0
71	0
235	0
6	0
5	0
54	0
473	0
380	9
753	9
801	30
8000	36
1442	25
2239	24
233	6
158	3
232	2
58	2
143	0
1730	6
1136	5
3	1
0	1
0	0
3	0
129	0
807	0
224	0
86	0
1219	0
0	74
0	0
13	0
25	0
342	0
3	0
56	73
50	0
62	0
0	0
0	0
68	0
157	0
39	0
158	0
64	3
8	0
11	0
6	0
30	0
77	7
26	7
127	0
116	0
72	0
11	1
0	1
3	1
19	1
30	0
456	4
197	18
113	14
24	0
40	1
174	5
132	4
291	0
1357	79
6961	79
5	0
11	0
106	5
461	5
141	0
130	0
55	0
47	0
37	0
11	0
15	0
2	0
1945	8
5903	26
3028	96
5963	73
515	0
512	1
32	10
134	9
149	2
331	3
28	1
61	0
48	0
92	0
58	0
2638	1
148	2
215	9
180	9
182	2
509	2
480	5
