UniqueCount	AmbigCount
3112	60
137	4
456	5
114	2
2287	13
4402	12
1009	13
2238	12
6132	3
78	0
167	0
1464	2
463	6
863	5
1242	8
170	11
249	3
1638	4
4225	15
3164	38
5032	54
5361	35
1740	13
7278	10
254	5
446	5
704	2
4	0
1	0
0	0
0	0
5345	4
4	0
7	0
216	0
42	1
221	1
233	1
50	8
1141	10
43	2
21	3
44	1
26	1
87	1
158	0
738	0
507	0
558	4
213	4
315	0
7058	6
13712	44
20855	48
56	0
104	0
18	0
29	0
4	0
416	1
115	4
242	3
49	0
167	0
193	0
23529	10
557	0
31	0
119	0
2	0
571	0
182	4
157	10
629	7
185	1
56	0
416	0
6148	10
221	7
1095	3
667	11
347	19
239	18
223	17
479	10
1829	75
1375	74
3561	12
1008	33
462	28
5369	6
1742	48
3768	146
1145	100
2376	25
774	22
7	0
40	0
501	1
30940	12
1234	12
299	24
588	14
7289	328
5802	869
8786	541
982	2
490	3
704	0
119	0
22	0
54	0
15	0
10	0
31	0
43	0
46	0
1467	2
1187	62
415	63
716	20
1172	22
688	4
670	5
714	12
437	7
73	10
1074	11
101	1
163	1
0	0
0	0
27	0
97	0
3008	1
6	0
1	0
0	0
0	0
1	0
1	0
1	0
1	0
1438	2
116	3
67	5
216	2
4	7
162	13
143	6
456	0
86	2
187	2
112	0
133	1
145	1
67	0
3320	1
765	1
191	3
379	3
442	12
518	22
242	10
14	0
280	0
860	6
725	6
227	0
226	0
58	1
413	1
17	0
0	0
200	24
1212	25
159	0
3	0
13	1
15	1
14	0
0	0
0	0
0	0
0	0
68	0
2	0
1	0
71	0
10	0
319	0
10	0
0	0
1	0
0	0
2	1
2	1
2534	8
2124	8
241	1
508	4
1016	6
918	8
208	18
2432	25
879	59
940	52
94	11
179	11
885	2
420	1
101	0
7786	9
946	0
105	0
565	0
511	5
442	0
146	1
112	3
254	2
64	0
63	0
2	0
19	0
411	2
3400	4
2924	2
192	2
98	2
174	4
24908	111
8229	99
1681	3
2060	17
308	43
5131	30
25	0
2952	3
18345	7
66	0
3236	1
1	1
19	1
89	0
66	0
218	2
94	2
181	1
0	1
9	1
61	0
526	0
4	0
4	0
279	0
598	0
4852	7
2974	1
150	2
1678	10
225	44
304	49
4868	30
698	49
418	37
905	100
216	37
1127	35
551	0
673	3
369	0
6516	2
18	0
3127	25
469	71
6480	55
3827	9
724	12
314	20
575	27
326	19
8249	8
33155	41
1304	1
1336	19
1629	17
358	3
1268	0
461	0
265	0
149	0
899	1
6347	6
141	0
1206	0
205	0
5029	2
1535	1
18	7
125	14
67	7
390	0
17	0
5	0
37	0
104	0
642	2
10	0
2199	8
453	0
1784	0
63	0
118	4
759	4
1	0
2	0
2	0
10	0
11	0
18	1
3	1
61	3
17	3
66	0
4	0
1	0
10	0
10	0
10	0
75	0
4	0
0	0
1353	0
92	0
1	0
0	0
111	0
365	1
31	1
264	0
192	1
71	1
345	7
137	7
263	1
60	0
142	1
199	1
412	0
869	1
144	0
305	0
21	0
1524	1
29	0
58	0
37	1
622	1
298	0
25	0
1924	0
35388	369
2867	345
724	14
174	14
123	0
78	0
892	3
433	5
85	0
159	0
56	0
780	1
117	0
0	0
543	0
147	0
0	0
6	0
373	0
98	14
886	14
10	0
5	0
47	0
1274	1
596	0
185	0
3	0
55	0
0	0
116	2
89	2
12	0
590	0
441	4
1649	9
1223	4
1832	0
