UniqueCount	AmbigCount
2989	45
146	7
419	7
104	11
1680	26
3203	17
973	15
1842	14
5367	1
62	0
157	0
1416	2
533	6
929	6
1096	15
140	18
261	4
1762	2
5194	23
3582	77
5930	138
6509	80
2057	10
9507	14
264	4
428	5
651	1
5	0
1	0
1	0
1	0
4268	6
0	0
4	0
219	0
51	0
197	0
275	4
63	16
1158	14
36	1
15	2
34	2
25	2
92	2
118	1
858	2
419	0
490	4
204	4
260	0
5640	3
10077	46
17277	52
55	0
85	0
22	2
27	2
6	0
324	1
120	4
227	3
43	0
145	0
230	0
20917	23
530	0
19	4
62	4
1	0
550	0
171	3
166	5
601	3
140	1
65	0
343	0
5405	13
278	10
1299	2
769	21
414	31
247	19
257	21
545	10
1665	40
1361	43
3387	9
1012	26
432	26
5363	14
1954	29
3715	139
1250	110
2364	26
871	24
4	1
24	1
454	0
28300	14
1152	13
310	29
617	17
5659	266
4687	751
7245	491
1000	9
452	8
592	0
110	0
13	0
50	0
11	1
6	1
34	0
30	0
46	0
1346	0
1330	89
495	89
654	16
1222	30
811	15
866	10
784	25
529	20
110	15
1421	13
113	0
145	0
0	0
0	0
21	0
101	0
1677	2
1	0
1	0
1	0
4	0
3	0
2	0
3	0
3	0
1216	2
119	0
57	1
191	2
11	7
190	22
156	16
502	1
114	2
198	1
107	0
159	1
176	1
43	0
3124	2
873	2
301	7
372	6
464	16
603	21
305	6
17	0
245	7
926	18
775	10
261	1
241	0
53	1
371	1
27	0
2	0
172	12
1164	12
164	0
4	0
7	0
11	0
9	0
1	0
0	0
0	0
0	0
57	0
0	0
0	0
67	0
17	0
333	2
7	0
0	0
1	0
0	0
1	0
6	0
2562	5
2115	7
225	1
443	4
1022	6
818	7
196	13
2218	30
894	88
944	68
97	4
146	4
1148	0
350	0
64	0
8499	7
960	0
84	0
539	1
361	1
477	0
177	0
121	4
270	5
77	0
40	0
1	0
8	0
361	1
3072	4
2768	2
180	2
71	1
141	6
19951	89
6300	71
1594	1
1925	12
297	42
4453	36
50	0
2790	2
14649	7
78	0
3164	2
2	0
19	0
53	1
78	1
185	0
95	0
199	0
2	0
10	0
50	0
466	0
7	0
1	0
304	1
689	2
4066	0
2681	2
104	1
1230	15
158	31
269	32
4129	29
645	39
546	29
1129	116
209	36
1256	34
620	0
601	0
322	0
6481	1
29	0
2350	10
296	45
4925	43
3178	9
677	7
326	18
601	30
352	21
4961	11
24282	18
1223	3
1513	14
1460	14
387	0
1309	0
390	0
299	0
174	0
843	0
6766	2
162	0
1281	0
226	0
4624	1
1368	1
16	0
76	2
54	2
318	0
13	0
10	1
44	1
110	0
735	1
8	0
2369	13
426	0
1652	4
35	0
137	1
600	1
0	0
2	0
5	0
18	0
3	0
9	0
2	0
44	1
6	1
83	0
5	0
6	0
13	0
10	0
12	0
74	0
5	0
0	0
1287	3
89	0
1	2
1	2
115	0
299	5
15	5
226	0
190	4
38	0
223	3
78	3
188	0
75	0
154	2
160	3
394	2
908	1
172	0
275	0
15	0
1679	0
37	0
46	0
54	0
529	0
378	0
20	0
1787	0
36414	505
2876	480
721	10
198	10
116	0
67	0
789	2
418	2
110	0
111	0
52	0
695	2
106	0
1	0
431	1
127	0
1	0
6	0
364	0
108	17
864	20
17	0
4	0
46	0
953	0
513	0
225	0
0	0
38	0
1	0
118	2
31	2
18	0
510	2
358	0
1431	8
1074	7
1765	1
87	14
386	14
745	0
60	1
163	4
173	6
275	8
717	9
225	10
247	24
892	22
1351	39
353	76
945	115
3092	76
1864	20
3569	22
27	8
176	9
278	0
181	0
393	0
197	2
103	2
8	0
40	0
46	0
20	0
128	0
1792	2
18071	6
111	0
1098	0
205	1
133	1
68263	238
11904	5
648	0
28	5
64	7
2741	22
122	16
501	0
312	35
340	45
1944	10
37	0
9	0
43	0
59	0
239	5
217	7
598	2
175	1
58	0
3263	71
6975	71
1051	1
216	0
7796	3
147	2
521	86
357	5
136	3
60	3
100	3
111	0
42	0
42	0
52	1
18	1
312	0
66	0
22	0
73	1
47	2
16	1
191	0
0	0
42	2
1399	1
4	0
138	0
201	0
499	0
6042	1
198	0
28934	216
762	7
1425	6
1667	34
473	41
912	8
