UniqueCount	AmbigCount
1426	35
65	8
235	8
59	2
544	3
921	3
395	9
870	7
2515	1
92	0
576	0
301	0
320	3
578	4
201	1
24	3
32	2
466	1
49000	266
31424	628
39833	757
32185	442
24425	161
60655	112
93	1
409	1
92	0
97	4
25	4
25	2
34	2
808	0
235	0
128	0
349	0
249	0
24	0
129	6
40	14
825	8
115	1
31	3
88	5
66	6
205	9
424	6
830	0
132	0
194	1
46	1
89	0
369	0
193	0
252	0
23	0
33	0
15	3
12	3
1	0
799	4
220	6
238	2
76	2
315	3
88	0
14240	2
254	0
37	2
71	2
1	0
746	0
268	2
215	7
511	9
79	2
105	0
185	0
3076	6
1058	3
3034	11
1740	40
984	65
615	51
700	35
1439	18
538	21
582	22
1422	6
495	8
164	11
1699	5
6225	124
10352	302
1994	180
2649	20
681	12
23	1
98	1
447	0
13035	2
1745	11
434	21
779	13
767	19
602	88
1246	72
673	1
513	1
242	0
257	0
322	0
156	0
2122	24
1081	36
4267	39
3536	27
44	0
5660	6
1938	83
643	76
611	4
1464	28
1722	24
1059	13
991	24
591	23
113	23
1657	16
218	1
480	1
2	0
8	0
92	0
48	0
2577	2
687	12
109	18
67	15
199	10
268	8
355	21
827	17
972	3
1034	1
93	3
92	13
357	13
20	7
286	12
213	7
1150	4
294	3
297	3
25	0
66	0
117	0
59	0
16404	5
1200	9
302	14
612	6
773	37
1136	53
535	19
83	1
414	8
1343	14
879	6
281	0
278	0
83	1
315	1
341	5
33	5
59	10
438	2
461	1
17	0
49	1
43	3
7	0
0	0
16	0
0	0
0	0
44	0
0	0
0	0
7	0
11	0
29	0
0	0
99	8
10	0
11	0
67	1
43	1
947	1
653	1
203	1
418	5
986	5
749	2
143	8
2088	17
290	17
341	8
85	0
276	0
879	2
536	1
10014	6
22417	12
573	1
81	2
1001	2
761	1
262	0
2	0
6	0
15	0
11	0
12	0
10	0
78	0
176	2
1691	2
1621	0
223	3
93	2
45	1
1869	8
793	7
675	1
1234	11
205	20
2264	11
43	0
1117	0
1693	0
16	0
2185	1
8	0
546	0
19	1
25	1
133	0
62	0
148	0
39	11
178	11
51	0
465	3
7	0
1	0
197	1
675	1
1231	1
1071	0
106	1
1116	7
174	29
187	25
3141	10
814	32
473	30
837	97
270	37
1101	34
361	0
301	0
620	0
6087	3
661	0
873	6
172	16
1819	10
1064	0
1261	8
377	18
428	30
273	20
1796	0
12720	10
1070	1
348	3
533	2
717	2
2067	2
40	0
157	0
41	0
282	0
36251	22
312	0
557	0
192	0
999	0
145	0
14	0
78	1
35	1
191	0
21	0
25	4
12	4
41	0
553	0
85	0
1120	3
346	0
364	0
6	0
7	1
191	1
1	0
12	0
15	3
82	6
42	3
39	1
3	1
131	0
19	0
100	0
9	0
13	4
60	7
26	5
36	2
303	0
21	0
1	0
204	0
27	0
2	0
0	0
92	0
242	1
15	1
402	0
239	0
78	1
338	1
133	0
159	0
75	0
28	0
13	0
79	0
381	0
161	0
156	0
1	0
450	0
92	0
304	0
48	0
272	0
74	1
31	1
1418	0
32941	283
2650	274
532	15
166	15
101	1
42	1
454	0
174	0
173	0
119	0
71	0
296	0
8	0
61	0
1342	2
71	0
3	0
1	0
423	1
7	3
204	3
8	0
5	0
35	0
363	0
104	0
17	0
1	0
85	0
164	0
108	0
54	0
52	0
115	0
114	0
997	2
422	2
463	0
40	3
219	3
914	0
168	0
145	4
196	4
269	0
486	3
71	4
129	7
398	4
564	13
146	28
366	37
732	21
1504	22
2159	22
52	7
210	8
313	1
63	0
251	0
302	2
127	2
73	0
18	1
67	2
47	1
108	0
1271	0
4257	4
1	0
281	0
139	4
148	4
17174	76
2171	1
905	1
6	0
5	0
151	1
7	1
335	0
178	5
255	8
7989	4
1	0
158	0
8	0
17	0
174	9
188	9
158	0
1018	0
341	0
1333	18
1765	19
969	0
119	0
4039	0
36	0
150	57
344	2
95	1
23	0
25	1
10	1
257	0
43	0
49	0
4	0
794	0
1619	1
12	1
188	0
226	4
93	3
691	0
0	0
23	0
359	0
18	0
12	0
83	0
507	0
2150	0
714	0
8909	77
375	1
1008	1
546	8
227	10
449	2
13	0
14	0
13	0
4	0
416	0
434	0
7896	221
16578	219
773	3
12	0
9	0
3480	4
1903	1
206	1
450	1
46	0
4858	3
4	0
52	7
45	7
84	0
58	1
86	2
116	5
98	5
51	1
568	0
346	5
459	10
128	5
56	0
63	0
314	10
210	10
3	0
57	0
121	0
112	1
76	0
527	10
494	8
21	0
82	0
4	0
0	0
56	3
22	0
19	0
4	0
42	0
0	0
17	0
1	0
5	0
4	0
32	0
35	0
6	0
10	0
2	0
0	0
35	0
10	0
11	0
12	0
35	0
317	14
108	29
206	16
35	8
89	2
63	3
43	1
5	0
2	0
0	0
15	1
50	1
6	0
13	0
10	0
7	0
172	0
7	0
2	0
24	0
6	0
13	0
3	0
8	0
80	4
2	4
78	0
18	0
0	0
199	0
95	0
12	0
24	0
5	0
7	0
39	0
19	0
19	0
29	0
1	0
1	0
12	1
1	8
3	0
66	0
5	0
13	0
385	0
114	0
27	0
3	0
0	0
366	0
855	0
22	0
60	0
28	0
65	0
75	0
417	6
2626	8
30	0
201	0
94	0
43	0
137	3
126	0
58	0
32	0
18	0
20	0
125	0
95	0
95	0
7249	3
0	0
61	0
66	0
25	0
318	2
340	3
102	0
977	1
109	0
7	0
36	0
33	4
44	4
39	0
11	0
11	0
7	0
0	0
134	0
366	29
101	29
122	0
70	0
191	0
612	0
30	0
204	3
296	3
22	0
44	1
256	9
126	8
47	1
110	0
0	0
690	0
39532	22
245	6
429	6
27	0
24	0
51	0
128	0
4	0
50	0
235	0
118	0
2026	27
2129	29
2241	103
14711	111
2417	45
2499	41
363	9
191	6
198	2
28	1
124	0
1244	4
739	4
4	0
0	0
3	0
5	0
164	0
2122	0
226	0
201	0
373	0
0	18
0	0
3839	23
3938	22
110	0
51	0
41	57
21	0
28	0
0	0
0	0
43	0
242	0
38	0
95	0
3	1
45	1
92	1
19	0
42	1
86	1
32	0
37	0
147	0
102	2
100	3
54	1
11	0
27	0
68	0
819	12
422	13
64	2
30	2
76	7
476	10
316	7
520	1
1147	88
6254	89
