UniqueCount	AmbigCount
3781	34
214	6
575	6
204	8
3288	12
5803	13
1314	35
3373	29
6767	5
89	0
228	0
1306	0
624	11
1051	10
2000	8
330	12
446	5
1457	2
4022	11
3322	60
4587	110
5122	71
2569	20
6983	13
377	10
586	10
1080	5
3	1
0	1
0	0
2	0
5873	5
1	0
10	0
187	0
54	0
309	0
453	2
81	9
1412	9
87	3
21	4
65	2
39	4
80	8
176	5
919	0
612	0
793	8
280	8
314	0
8771	2
10371	30
16138	40
76	0
107	0
21	1
25	1
7	0
513	5
214	6
309	1
79	0
237	0
185	0
33238	15
500	0
45	1
126	1
2	0
889	7
245	13
287	22
1050	16
345	3
77	0
582	0
5832	6
274	4
1150	2
652	18
344	24
219	11
228	14
444	10
1897	65
1844	70
3581	8
1285	29
595	38
5881	19
2270	32
3407	128
1546	99
1927	22
961	20
15	0
55	0
417	0
31792	15
1721	15
401	38
788	25
7930	390
7971	1299
15833	921
1201	5
586	5
835	0
115	0
23	0
106	0
12	0
6	0
41	0
46	0
108	0
1525	0
1312	33
349	33
790	19
1205	19
496	1
466	1
545	23
428	24
85	9
820	8
117	2
180	2
0	0
1	0
25	0
110	0
4247	4
2	0
2	0
0	0
2	0
4	0
6	0
3	0
13	0
1775	0
149	4
56	11
264	7
13	4
243	10
151	7
547	1
81	2
261	3
131	0
204	0
251	0
61	0
4838	2
800	0
345	3
333	4
500	16
634	22
318	7
16	0
377	4
1195	12
625	9
292	0
293	0
79	4
476	4
29	0
4	0
245	15
1443	16
235	0
3	0
16	1
15	0
22	0
0	0
0	0
0	0
0	0
93	0
3	0
0	0
99	0
38	0
431	0
5	0
0	0
2	0
0	0
5	1
7	1
2217	9
2249	8
248	0
703	11
1727	13
1236	3
305	25
2373	37
1061	69
949	58
188	1
260	1
1419	0
447	0
85	0
8077	0
1331	1
119	1
452	5
837	4
687	0
184	3
130	3
359	0
61	1
106	1
0	0
17	0
412	3
3840	4
2674	3
210	1
127	1
175	6
22829	99
7013	87
2400	1
2445	10
388	54
5456	49
33	0
4543	2
24217	8
40	0
3233	2
0	0
24	0
96	5
82	5
236	0
165	0
369	0
2	0
10	0
96	0
586	0
7	0
2	0
529	0
726	0
5862	4
2998	3
188	3
1547	12
269	36
312	43
4222	26
1045	46
589	35
1430	169
219	30
1286	31
827	1
1167	4
516	2
6962	2
30	0
3920	17
564	41
6083	37
3653	3
829	11
471	14
1019	51
479	48
8677	3
33752	29
1870	1
2601	8
1549	9
549	0
1523	0
745	0
338	0
166	0
824	1
6392	3
170	0
2012	0
257	0
6533	1
1740	0
33	0
113	1
105	4
561	3
10	3
14	5
45	2
137	0
781	0
7	0
2275	8
721	0
1867	1
86	0
238	3
763	3
10	0
75	0
106	7
453	12
138	6
185	1
14	2
824	5
128	3
695	4
64	15
119	19
310	12
156	5
144	1
909	1
169	1
5	0
1430	0
170	0
0	1
4	1
135	0
373	1
48	1
240	0
161	0
67	0
301	7
112	6
279	4
87	0
181	0
200	0
477	0
780	0
194	0
420	0
31	0
1523	0
38	0
52	0
44	0
870	0
377	0
39	0
2965	0
32625	489
4435	480
965	18
264	18
180	0
90	0
905	3
583	4
95	0
143	0
67	0
909	0
152	0
2	0
658	0
166	1
2	0
4	0
407	0
103	6
1063	6
13	0
10	0
34	0
1045	0
932	2
298	1
0	0
73	0
3	0
155	1
107	1
28	0
1080	1
668	0
2263	4
1711	3
3064	2
126	10
383	10
939	0
182	0
230	3
280	5
514	7
1106	15
331	18
349	47
1070	47
1653	49
425	101
1440	122
3175	63
2787	33
4196	36
61	4
241	6
263	1
297	0
425	0
272	1
167	1
30	0
26	0
103	0
50	2
177	0
2054	2
19064	4
82	0
1318	1
358	3
203	3
68894	231
13760	4
1054	0
117	3
155	3
9247	65
395	65
460	1
368	21
368	35
1950	18
97	0
7	0
69	0
53	0
276	15
302	16
880	1
246	0
89	0
4603	107
8067	109
1417	0
267	0
14373	3
234	3
811	134
358	7
153	1
145	9
182	11
159	2
29	0
66	0
73	0
12	0
302	0
84	0
59	0
68	4
62	5
29	1
278	0
0	0
44	0
1601	4
13	3
221	0
308	0
928	0
6494	5
222	0
28081	198
1173	1
1651	1
1743	16
404	20
877	4
34	0
62	0
4	0
5	0
263	0
783	1
1989	49
4951	50
1372	0
7	0
6	0
1039	3
2003	2
97	0
147	2
65	0
1771	0
4	0
94	3
96	3
242	4
112	9
156	5
123	2
113	3
106	1
1327	0
430	1
1168	13
275	13
185	3
183	4
896	14
640	13
6	0
46	0
153	0
64	0
37	0
583	3
536	4
16	0
79	0
5	0
11	0
89	5
429	0
59	0
3	0
84	0
0	0
6	0
1	0
0	0
13	0
61	2
58	3
9	2
14	1
2	0
1	0
49	0
7	1
32	1
31	0
36	0
167	4
73	6
160	3
21	8
44	0
22	0
14	0
0	0
1	0
0	0
0	0
4	0
0	0
8	1
3	1
5	0
448	0
4	0
0	0
4	0
0	0
2	0
0	0
91	2
230	3
17	3
94	0
14	0
0	0
317	0
22	0
3	0
11	0
2	0
1	0
3	3
1	3
12	0
17	0
8	0
0	0
1	0
3	17
1	0
114	0
23	0
5	0
1046	0
61	0
3	0
2	0
0	0
1	0
1532	0
39	0
158	0
111	0
205	0
10	0
1416	12
7220	11
27	0
281	1
5	0
4	0
1969	1
129	0
201	0
15	0
3	0
1	0
3	0
6	0
14	0
22611	12
0	0
15	0
31	0
29	0
79	0
81	0
32	0
1338	0
97	0
8	0
215	3
157	3
156	0
111	0
39	0
31	2
6	2
0	0
2	0
8	0
4	0
2	0
3	0
13	0
1097	2
90	0
572	24
1120	24
490	0
281	14
888	54
557	42
97	0
106	0
0	0
134	1
75622	23
251	8
360	8
12	0
10	0
134	0
677	1
56	0
14	0
209	0
426	0
604	13
981	13
596	29
8308	41
2253	37
2724	30
203	3
156	3
309	1
71	1
193	0
6652	21
5106	19
95	0
2	0
27	0
43	0
37	0
2345	1
1349	0
736	0
1419	0
0	31
0	0
168	0
248	0
750	1
19	0
42	139
19	0
23	0
0	0
0	0
270	0
183	0
36	0
63	0
13	0
9	0
10	0
4	0
38	0
125	6
50	6
168	0
700	0
413	12
75	11
0	0
35	3
85	3
134	1
307	3
120	11
56	8
132	0
123	3
432	13
413	15
725	5
7181	886
37618	898
4314	563
14486	570
344	2
1601	2
1095	0
361	0
12	0
11	0
8	0
5	0
475	0
110	0
11785	8
24050	67
10218	331
33497	287
894	0
676	7
40	10
122	3
87	1
219	8
12	7
53	0
34	0
108	1
159	1
3258	2
183	1
269	7
136	8
119	2
1186	3
926	15
269	15
581	44
920	2
268	0
91	0
112	0
25	0
51	0
2	0
44	0
68	0
0	0
74	0
49	0
711	0
32	0
28	3
80	3
27	0
179	7
251	7
432	3
653	9
340	3
5	0
10	0
0	0
51	0
45	0
22	0
9	0
2827	4
22	0
133	0
66	0
99	0
72	0
3278	0
85	0
243	0
191	0
65	1
48	1
43	8
87	8
12	0
213	0
2	0
281	0
282	0
5934	2
84	0
546	0
388	0
241	0
229	0
36502	11
9011	3
37	0
666	0
19	0
377	0
124	2
151	2
169	0
1152	2
726	0
838	0
918	0
833	13
561	14
717	7
470	6
119	0
84	0
146	0
3	0
35	0
156	0
42	0
1291	0
12119	5
46	0
54	0
100	2
186	2
3075	1
564	0
346	0
1376	1
274	0
896	0
1456	0
76	0
86	0
259	0
46	0
26	3
258	3
546	0
6	0
25	0
22	0
73	1
362	3
904	9
724	21
1074	14
452	0
18	1
391	189
365	1
2844	65
2432	66
9031	5
1955	7
1235	7
5956	55
33645	73
5631	22
2300	20
95	0
678	7
645	23
910	27
712	20
408	10
230	2
137	4
162	3
859	10
3098	14
900	4
0	0
419	0
87	0
0	0
378	0
102	0
26	0
1585	22
383	20
352	12
694	14
255	0
1	0
11	0
55	0
8	0
6	0
48	0
15	0
8	0
4	0
0	0
15	0
10	0
0	0
12	3
10	0
2373	5
1784	5
83	4
47	6
46	6
73	3
3	0
15	0
20	0
22	0
11	2
4	2
14	0
4	0
0	0
2532	0
30	0
14	0
0	0
8	0
43	1
64	1
254	5
300	5
1	0
3	0
5	0
3	0
1	0
4	0
0	0
5	0
2	0
4	0
1	0
2	0
8	0
8	0
196	0
5	0
20	0
17	0
3	0
1	0
11	0
224	0
13594	1
406	0
