UniqueCount	AmbigCount
5014	61
90	6
366	6
87	4
430	5
782	2
339	4
786	4
1639	0
51	0
384	0
1404	1
576	2
671	3
348	3
48	4
58	1
2228	1
38082	120
23644	335
35021	491
30054	283
32250	118
102261	111
218	1
349	0
411	0
15	1
7	1
0	0
0	0
718	0
13	0
11	0
62	0
26	0
51	0
123	1
27	1
868	0
14	0
8	0
14	1
15	1
33	3
53	3
328	1
181	0
125	0
70	0
197	0
804	0
9378	27
16862	28
21	0
42	0
37	4
29	4
3	0
198	1
55	3
120	1
76	0
188	0
121	0
5695	1
103	0
23	0
57	0
0	0
580	3
226	7
204	11
838	8
175	1
78	0
159	0
2611	6
127	6
2837	3
2057	46
1200	81
1038	65
965	57
2374	30
833	22
871	24
2018	2
883	17
282	23
4005	10
1327	17
2643	61
783	47
1870	11
782	10
4	0
36	0
976	1
14532	2
585	11
215	15
511	4
1346	47
920	144
2450	100
306	6
141	6
315	0
27	0
18	0
57	0
47	0
18	0
144	1
154	1
33	0
2190	1
672	32
243	30
216	6
425	10
400	5
454	6
445	8
357	5
121	25
1500	23
145	0
352	0
0	0
0	0
14	0
108	0
832	0
41	0
3	0
4	1
15	1
7	0
18	0
44	0
40	0
927	0
93	0
10	3
87	3
12	2
211	10
130	10
690	2
219	2
494	2
72	0
111	0
124	0
12	0
5878	1
641	0
253	3
410	5
506	14
692	14
378	3
20	1
188	0
738	7
652	7
195	0
496	0
42	1
371	1
42	0
10	0
43	2
337	2
237	0
8	0
14	0
10	0
1	0
1	0
0	0
0	0
0	0
30	0
1	0
0	0
6	0
10	0
109	0
6	0
3	0
0	0
0	0
3	0
2	0
712	0
1863	2
195	2
286	7
904	10
812	5
106	4
1640	16
426	22
460	10
61	0
84	0
726	2
95	0
1129	0
11554	1
602	0
99	0
714	2
150	1
76	0
5	0
3	0
16	0
36	0
23	0
0	0
2	0
44	1
487	1
3505	0
176	0
77	3
75	5
2779	12
889	11
508	0
1003	1
159	2
2890	2
33	0
1210	0
2728	0
12	0
1543	0
0	0
7	0
26	2
23	2
219	1
98	1
211	0
1	0
10	0
23	0
330	1
4	0
0	0
186	0
501	0
1527	0
1102	2
19	0
389	1
52	6
90	9
1594	12
282	16
266	10
481	57
187	15
913	14
618	0
555	0
84	0
3183	0
10	0
550	5
105	12
1206	7
722	0
1006	8
480	16
866	43
451	35
411	1
7325	2
588	0
793	1
1000	1
567	0
1841	0
216	0
283	0
45	0
346	0
25398	5
161	0
487	0
45	0
612	0
369	0
16	2
95	3
86	1
194	0
2	0
6	0
8	0
46	0
1236	0
3	0
1439	1
291	0
861	0
17	0
2	0
193	0
0	0
2	0
3	3
29	3
20	0
12	0
0	0
44	0
4	0
43	0
2	0
8	0
13	2
6	2
9	0
65	0
6	0
1	0
643	0
77	0
0	0
1	0
112	0
231	0
36	0
220	0
183	0
11	0
37	4
18	4
43	0
85	2
17	1
24	1
54	0
820	0
138	0
299	0
19	0
1068	1
18	0
30	0
30	0
339	0
57	0
9	0
1477	0
14500	139
1383	139
873	15
199	15
112	2
18	2
514	2
260	2
520	0
113	0
49	0
290	0
35	0
3	0
705	0
217	0
0	0
4	0
510	0
28	4
520	4
6	0
1	0
139	1
597	0
163	0
12	0
0	0
118	0
6	0
83	1
72	1
9	0
392	0
213	1
1327	7
828	6
579	0
15	2
129	2
962	1
51	0
113	2
130	2
225	1
482	7
129	8
75	4
274	5
497	11
99	16
289	25
839	17
606	6
1508	6
20	4
135	4
279	0
176	0
366	0
252	0
106	0
1	0
18	0
57	0
34	3
143	3
689	1
21756	5
8	0
513	0
129	0
73	0
12173	75
1358	0
1498	0
2	1
5	1
66	0
5	0
209	0
153	10
163	16
2280	7
0	0
7	0
14	0
31	0
119	3
95	3
516	0
581	0
200	0
1308	18
2258	16
961	0
187	0
1454	0
68	1
212	50
689	1
139	0
21	0
18	2
41	2
87	0
77	0
115	0
24	0
1088	1
103	0
102	0
1761	31
1931	55
583	24
434	0
0	0
18	0
365	0
10	0
49	0
193	0
947	0
3240	1
306	1
11045	73
152	0
666	1
2007	29
535	43
963	15
10	3
11	2
13	0
7	0
360	0
569	1
4181	86
11057	88
699	0
15	0
5	0
1424	2
1112	2
22	0
66	0
58	0
6908	2
0	0
2515	105
3456	113
6633	176
5232	247
6024	135
5054	180
4999	164
3204	40
902	0
853	1
1663	14
588	13
270	5
213	8
1480	18
949	14
5	0
120	1
382	1
48	0
34	0
319	4
212	3
2	0
6	0
0	0
1	0
8	0
171	0
1	0
0	0
127	0
0	0
3	0
0	0
1	0
0	0
8	0
13	0
6	1
4	1
1	0
0	0
8	0
3	0
3	0
5	0
18	0
223	24
72	31
204	7
8	2
39	0
13	0
6	0
1	0
8	0
0	0
2	0
8	0
0	0
0	0
1	0
0	0
129	0
2	1
0	1
5	0
3	0
1	0
3	0
7	0
35	0
3	0
41	0
15	0
0	0
328	0
17	0
5	0
7	0
1	0
1	0
0	1
2	1
1	0
13	0
2	0
1	1
0	1
0	20
2	0
103	0
17	0
5	0
1211	0
10	0
12	0
1	0
0	0
5	0
273	0
48	0
78	0
56	0
85	0
3	0
679	0
3488	2
46	0
141	0
1064	0
592	0
648	0
50	0
257	0
27	0
5	0
14	0
41	0
38	1
80	1
1468	0
0	0
320	0
591	0
185	0
2238	14
2974	19
902	5
604	0
127	0
5	0
334	1
349	2
309	2
165	1
16	0
14	0
2	0
0	0
48	0
221	19
57	19
103	1
29	2
262	1
815	0
17	0
407	27
821	27
468	0
26	0
151	4
102	4
58	0
142	0
0	0
72	0
15463	6
120	1
232	1
7	0
14	0
79	0
221	0
4	0
6	0
72	0
582	0
463	4
871	6
1064	29
8720	30
1631	26
2264	24
249	5
170	5
282	2
23	2
181	2
1878	2
1266	2
1	0
0	0
0	0
3	0
121	0
1112	1
240	0
92	0
1534	0
0	153
0	0
14	0
31	0
372	0
10	0
86	45
47	0
44	0
1	0
0	0
51	0
232	0
36	0
149	0
34	1
7	1
16	1
2	0
24	0
95	3
33	3
115	0
137	0
81	2
10	2
0	0
2	0
6	0
22	0
582	8
236	15
111	7
35	2
40	8
179	8
127	2
279	0
966	57
4550	59
1	0
18	0
94	4
424	4
