UniqueCount	AmbigCount
4241	72
53	1
248	1
35	6
306	6
532	0
294	0
446	0
1263	0
27	0
204	0
1080	0
402	2
457	2
175	1
18	1
38	0
2077	0
30232	80
16969	170
29070	250
24574	177
21815	78
89572	67
153	3
188	3
334	0
1	0
0	0
2	0
2	0
515	0
4	0
1	0
75	0
10	0
39	0
75	0
18	1
596	1
21	0
12	0
20	0
18	0
14	0
44	0
193	0
72	0
82	0
31	0
159	0
547	0
11543	31
21974	39
23	0
35	0
10	1
20	1
0	0
171	1
45	2
75	1
18	0
113	0
66	0
3522	1
102	0
12	0
36	0
0	0
323	2
115	4
118	3
378	1
113	0
27	0
151	0
2184	4
67	4
2282	8
1714	28
957	47
763	45
739	34
1734	14
693	24
626	25
1599	1
623	5
159	5
2871	2
843	23
1898	51
458	30
1521	12
453	14
2	0
23	0
923	0
12236	3
393	2
122	5
301	3
1191	21
625	60
1863	42
300	0
183	0
226	0
11	0
8	0
47	0
22	0
15	0
77	2
108	0
23	0
1707	0
475	21
232	21
313	4
585	5
500	2
583	9
497	15
349	6
95	15
1327	15
67	0
179	0
0	0
1	0
15	0
78	0
720	0
4	0
1	0
0	0
1	0
4	0
2	0
3	0
3	0
718	0
43	0
5	1
84	1
7	0
143	0
104	0
457	0
139	0
224	0
35	0
55	0
93	0
7	0
4371	2
484	2
104	4
246	2
324	10
481	13
208	5
22	3
115	0
527	1
473	1
169	0
202	0
22	0
221	0
15	1
3	1
33	0
261	0
109	0
2	0
8	0
5	0
0	0
0	0
1	0
0	0
0	0
15	0
0	0
1	0
14	0
4	0
95	0
4	0
2	0
0	0
0	0
4	0
0	0
676	0
1858	1
104	0
180	3
496	8
568	6
80	3
1191	7
350	15
412	10
51	0
53	0
624	0
82	0
1322	0
11061	3
432	0
85	0
522	1
134	1
53	0
19	0
5	0
7	0
37	0
22	0
0	1
0	1
43	0
409	1
3389	0
175	1
65	1
65	0
2273	7
974	7
389	0
854	1
97	5
2011	5
28	0
1010	0
1689	0
15	0
1141	0
0	0
8	0
11	0
11	0
183	0
32	1
98	1
1	0
6	0
16	0
280	0
2	0
0	0
152	0
375	0
1041	0
1016	0
21	0
301	2
61	6
58	6
1467	4
206	4
120	2
231	52
118	15
564	13
380	1
505	5
50	0
2311	0
14	0
491	3
94	7
1162	5
671	1
712	0
302	0
467	8
309	8
331	0
5810	0
306	0
495	0
958	0
364	1
1374	1
102	0
226	0
20	0
251	0
21817	6
83	0
210	0
37	0
342	0
284	0
18	0
79	0
51	0
89	0
5	0
6	0
9	0
21	0
988	0
4	0
1745	2
136	0
653	0
4	0
4	0
164	0
1	0
0	0
10	0
81	0
34	0
31	0
5	0
175	0
16	0
111	0
12	0
22	0
51	2
28	2
38	0
224	0
28	0
3	0
504	0
48	0
0	0
0	0
77	0
208	0
15	0
152	0
129	0
24	0
57	0
26	0
50	0
50	0
16	0
23	0
30	0
796	0
78	0
158	0
7	0
809	0
17	0
14	0
14	0
227	0
20	0
3	0
956	0
11050	71
944	65
519	6
93	6
72	0
20	0
448	1
173	2
275	0
83	0
32	0
259	0
33	0
1	0
631	0
203	0
0	0
1	0
289	0
22	0
392	0
1	0
2	0
93	1
571	0
80	0
9	0
0	0
75	0
0	0
52	0
23	0
6	0
278	0
105	0
784	1
490	1
336	0
8	3
78	3
465	0
51	0
75	3
78	3
139	0
289	4
79	6
38	12
189	10
361	4
78	7
240	11
757	8
347	3
1211	4
14	0
109	0
229	0
121	0
252	0
132	0
58	0
4	0
6	2
20	2
22	0
60	0
467	0
15819	3
4	0
322	0
74	1
44	1
10117	57
1372	0
865	0
6	0
6	1
175	2
10	1
184	0
101	3
134	4
1813	2
1	0
2	0
8	0
25	0
54	1
48	1
253	0
319	0
102	0
939	7
1828	8
616	0
154	0
1314	2
44	0
140	56
603	0
105	0
22	0
14	0
34	0
115	0
74	0
96	0
16	0
1002	0
51	0
84	0
1280	13
1437	29
291	16
215	0
0	0
14	0
184	1
1	1
28	0
107	0
881	2
2243	0
197	0
8544	60
155	0
592	0
1193	8
280	12
508	6
11	2
3	0
3	0
1	0
277	0
404	0
2768	76
8800	73
407	1
5	0
0	0
853	0
597	0
6	0
62	0
20	0
3623	0
2	0
1460	34
2067	37
3191	74
3151	107
2829	51
3564	75
3701	84
2554	25
838	0
584	0
928	4
298	8
126	4
121	11
953	20
524	9
0	0
98	0
278	0
35	0
15	0
178	3
129	3
6	0
33	0
0	0
1	0
29	2
119	0
10	0
0	0
69	0
0	0
1	0
2	0
0	0
0	0
10	0
20	0
3	0
5	0
0	0
0	0
16	0
3	0
6	0
3	0
10	0
200	11
55	16
139	5
25	6
58	3
39	2
31	0
6	0
2	0
0	0
4	0
37	0
1	0
2	1
5	2
2	1
87	0
8	1
2	2
13	1
3	0
2	0
4	0
6	0
44	0
4	0
52	0
6	0
0	0
255	1
40	0
5	1
9	1
1	0
2	0
5	0
0	0
9	0
10	0
1	0
0	0
5	0
1	5
0	0
99	0
9	0
16	0
795	0
8	0
8	0
1	0
1	0
5	0
211	0
14	0
53	0
35	0
46	0
1	0
384	2
2549	2
22	0
73	0
839	0
571	0
697	0
45	0
198	0
15	0
4	0
4	0
34	0
47	0
67	0
2217	0
0	0
336	0
835	4
338	4
1822	13
2901	16
959	3
493	0
70	0
4	0
143	2
133	3
130	2
108	0
8	0
9	0
6	0
0	0
76	0
301	13
63	13
93	0
58	0
278	0
870	0
23	0
302	3
600	3
229	0
27	0
117	4
56	4
34	0
82	0
0	0
70	0
14623	1
71	3
128	3
15	0
21	0
51	0
195	0
0	0
3	0
47	0
387	0
361	4
617	3
722	20
6502	23
883	10
1471	8
189	2
124	2
170	1
28	1
117	0
1889	12
1178	13
3	0
0	0
0	0
4	0
52	0
748	0
141	0
55	0
1006	0
0	119
0	0
8	0
19	0
314	0
4	0
41	51
24	0
45	0
1	0
0	0
42	0
147	1
40	0
133	0
14	0
7	0
10	2
3	2
25	0
46	0
20	0
128	0
158	0
74	1
12	1
2	0
0	0
3	0
11	0
470	1
159	5
63	4
32	1
20	1
80	1
79	1
136	0
700	43
4072	43
0	0
12	0
97	1
346	1
120	0
53	0
38	0
25	0
17	0
15	0
16	0
6	0
2387	2
5312	23
2535	77
4299	56
361	0
613	3
29	5
137	2
242	5
428	10
21	5
62	0
20	0
61	0
28	0
2722	0
117	2
86	5
148	3
158	0
409	2
449	3
102	3
176	20
659	2
98	0
41	0
63	0
22	0
13	0
1	0
2	0
14	0
0	0
16	0
0	0
882	0
30	0
48	2
75	2
16	0
24	0
46	0
133	0
116	1
62	1
49	0
40	0
2	0
7	0
35	0
25	0
1	0
120	0
17	0
37	0
44	0
124	1
103	1
745	0
42	0
66	0
28	0
12	0
5	0
21	6
62	6
3	0
84	0
2	0
94	0
178	0
1003	0
25	0
472	0
427	0
200	0
102	0
1325	0
1612	0
22	0
454	0
14	0
63	0
249	2
364	5
453	3
11	0
93	0
136	2
298	2
286	3
342	4
360	1
323	0
150	0
2	0
31	0
1	0
5	0
23	0
16	0
673	0
7	0
3	0
2	0
1462	9
3196	13
277	0
383	0
165	0
807	0
380	1
1759	0
136	0
10	0
19	0
221	0
13	0
27	0
266	0
88	0
4	0
9	0
4	0
28	0
95	0
57	0
62	3
133	3
111	1
4	1
79	61
198	1
82	0
58	0
1218	0
635	2
208	2
153	1
2192	2
1207	3
629	3
30	0
19187	112
15990	231
14011	256
18082	212
5432	99
6020	87
2722	94
3512	27
348	6
1984	6
1165	0
0	0
150	0
19	0
0	0
107	0
30	0
15	0
399	0
51	0
117	1
362	2
25	0
0	0
7	0
60	0
10	2
7	2
54	0
24	0
17	3
29	3
0	0
38	0
33	0
0	0
554	95
18	2
421	0
205	0
2	0
5	0
11	0
22	0
0	0
6	0
14	0
17	0
0	0
5	0
30	0
16	0
0	0
3206	0
8	0
1	0
0	0
8	0
17	0
26	0
50	0
38	0
3	0
10	0
3	0
6	0
3	0
12	0
3	0
7	0
8	0
3	0
3	0
0	0
18	0
5	0
26	0
1	0
8	0
8	0
0	0
0	0
5	0
94	0
1549	1
115	1
15	3
104	3
520	2
1149	12
880	11
1327	12
712	12
1	0
18	0
23	0
25	0
2257	0
122	1
20	1
17	0
2	0
12	0
16	0
375	0
9	0
8	0
221	0
101	2
60	2
10	0
11	0
364	0
13	0
39	0
59	0
23	0
248	0
58	0
157	0
13	0
59	0
3151	12
782	22
1750	13
35	0
416	0
322	0
263	1
267	5
345	8
722	4
1289	67
2530	75
1066	42
558	34
78	0
0	0
2	0
36	0
423	0
99	0
49	0
0	0
117	0
6	0
8	0
0	0
191	3
59	0
45	0
12	0
48	0
21	0
40	0
2	0
87	0
28	0
1549	4
525	4
2	0
41	0
33	0
25	0
376	0
0	0
49	0
12	0
44	0
9	0
11	0
7	0
556	0
2	0
4	0
7	0
26	0
0	0
18	0
829	1
317	0
465	0
21	0
6	0
3	0
5	0
5	0
18	0
4	0
25	0
9	0
7	4
14	4
51	0
1	0
3596	0
18	0
16	0
2	0
298	0
618	0
235	0
1	0
2680	3
94	0
90	0
2243	0
632	2
701	3
288	0
188	0
6	0
493	0
92	0
308	0
516	0
562	0
40	0
49	0
164	0
126	0
8	0
40	0
413	0
25	0
13	0
30	0
2	0
8	0
21	0
6	0
18	5
7	3
14	0
42	1
7	1
36	0
44	0
22	0
441	0
24	2
78	2
28	0
19	0
9	0
367	0
504	0
34	2
31	2
520	0
0	0
139	0
46	0
75	0
33	0
1852	0
789	0
45	0
398	0
99	1
3	0
368	15
390	15
604	0
12	0
0	0
980	0
208	1
0	0
1752	15
2895	15
2217	0
3	0
136	0
354	0
549	0
0	0
66	0
1	0
99	0
1185	0
103	0
1072	3
469	3
11	0
68	0
26	0
209	6
393	12
55	16
621	12
333	2
1051	1
1450	1
2	0
0	0
0	0
1	0
50	0
360	0
217	0
183	0
6	0
0	0
54	0
108	0
1132	51
4555	70
4010	87
3289	75
332	6
12653	1
14	0
3	0
8	0
59	0
100	0
0	0
1667	0
76	0
568	0
7	0
50	0
1	0
168	0
7	0
2	0
6	0
12	0
21	0
14	0
24	0
68	0
250	0
104	0
313	0
5	1
11	1
9	0
2	0
0	0
354	0
735	10
157	8
351	0
18	0
259	24
4285	25
111	0
2217	2
12	0
2	0
1	0
4	0
0	0
2	0
1	0
710	10
316	10
142	0
133	0
65	0
151	0
73	0
259	0
179	0
187	0
10	0
0	0
575	0
14	0
6	0
15	0
80	0
0	0
0	0
521	0
93	0
108	7
54	7
0	0
1	0
0	0
75	0
83	0
306	0
165	0
0	0
11	0
5	1
2	1
3	0
40	0
51	0
25	0
11	0
7	0
36	1
12	1
4	0
17	0
49	0
48	0
607	0
0	0
25	0
50	0
348	1
137	1
420	0
231	0
1113	0
43	0
9	0
278	0
181	0
405	2
145	2
198	0
177	0
166	0
937	0
10	0
40	0
102	0
44	0
164	0
21	0
94	0
43	0
151	0
113	0
300	0
17182	2
0	0
6	0
0	0
17	0
5	0
0	0
10	0
0	0
9	0
31	0
119	0
3	0
1	0
233	0
20	0
1	0
7	0
7	0
0	0
0	0
37	0
1	0
4	0
4	0
4	0
0	0
1	0
33	1
9	1
0	6
0	0
0	0
49	0
0	0
142	4
12	4
2854	9
46	0
86	0
47	1
40	1
45	0
0	0
10	0
24	0
568	0
121	0
42	0
1112	10
765	10
17	0
9	0
71	0
6	0
4	0
532	0
2219	2
289	1
126	2
56	2
135	0
187	0
5756	1
106	0
276	0
962	0
145	0
886	2
932	3
134	0
1204	0
518	0
506	0
479	0
8	0
3	0
74	0
321	3
252	3
68	5
670	6
132	4
15	3
424	1
19	0
80	0
28	0
40	0
308	0
11	0
17	0
34	0
15	0
1	0
59	4
2	4
15	0
2	0
24	0
80	1
109	1
40	0
18122	4
57	2
29	2
501	0
370	1
683	0
496	5
59	7
220	2
171	0
87	1
24	1
4	0
0	0
14	0
355	1
3466	16
351	15
1250	1
0	0
22	0
265	0
33	0
1	0
341	0
48	0
177	0
0	0
0	0
2	0
678	0
63	0
65	0
61	0
197	7
847	9
216	2
0	0
848	0
298	5
305	5
17	0
2	0
1	0
0	0
9	0
5	0
4	0
4	0
63	0
81	0
104	0
61	0
24	0
22	0
4	0
16	0
28	0
0	0
232	1
4	0
4389	32
1720	35
1187	34
271	37
31	5
931	1
376	1
158	0
381	2
140	2
89	2
12	2
1	0
948	1
0	0
4868	43
1101	42
861	0
201	0
62	0
105	0
266	0
64	2
120	2
24	1
44	4
47	3
0	0
77	1
4	1
1771	4
433	4
362	0
2068	0
368	8
357	7
10	0
0	0
114	0
21	0
796	0
0	0
10	0
2	0
29	0
30	0
1685	0
17	0
2	0
447	4
214	4
1	0
50	0
2	0
724	0
206	2
14	0
52	0
16	0
8	0
91	1
15	1
5	0
6	0
3	0
64	0
584	0
302	0
141	1
121	1
4	0
743	0
11	0
69	0
116	0
2290	0
115	0
161	0
14	0
311	0
274	7
219	7
363	0
235	0
6	1
49	1
3875	0
1192	0
206	0
266	0
0	0
1265	1
249	0
1	0
57	0
37676	6
305	0
400	13
328	13
19	0
1170	0
112	0
944	1
3997	34
3750	33
226	0
62	0
