UniqueCount	AmbigCount
5687	60
127	3
603	3
99	8
737	12
1179	3
449	1
1066	1
3409	0
66	0
591	0
980	0
1107	8
1604	8
782	1
72	1
61	1
2585	1
44133	162
35569	535
47935	998
41835	706
67099	191
92256	124
304	1
477	1
725	0
12	1
1	1
3	0
12	0
1198	0
41	0
21	0
81	0
61	0
121	0
158	2
36	12
1091	10
27	1
14	1
22	0
32	1
17	2
79	1
568	0
236	0
247	3
111	3
169	0
1026	0
19530	62
23020	68
40	0
79	0
21	0
18	0
0	0
331	0
140	2
240	2
57	0
356	0
109	0
11698	3
122	0
20	2
98	2
0	0
676	1
116	4
182	5
694	2
223	2
64	0
383	0
4402	7
375	3
4049	14
3833	110
1593	140
2077	128
2041	96
2894	10
1397	21
1376	20
1651	5
1254	39
452	38
4737	8
1418	24
2972	96
1582	80
2032	21
907	14
2	0
59	0
635	0
25240	5
1340	4
289	19
693	15
2190	72
2021	281
6381	210
512	4
262	4
393	1
26	0
56	0
120	0
53	0
33	0
98	0
144	0
39	0
3280	3
699	12
174	9
681	11
1030	17
623	5
473	11
799	23
763	12
183	28
1699	28
178	0
388	1
0	0
1	0
14	0
166	1
1645	1
83	0
9	0
9	1
36	2
28	1
34	2
90	0
81	0
1671	0
126	1
18	2
144	1
10	1
302	11
182	14
1171	3
171	5
497	5
54	0
99	0
183	0
15	0
9051	1
526	2
102	5
411	4
710	9
689	9
367	3
14	1
335	2
1341	10
757	8
268	0
375	0
44	2
417	2
72	1
10	1
111	4
521	2
220	0
11	0
11	0
21	0
3	0
0	0
4	0
0	0
0	0
19	0
0	0
2	0
38	0
14	0
263	0
2	0
5	2
0	0
0	0
1	0
4	0
662	0
2055	1
134	1
469	3
914	2
790	1
160	19
1623	25
601	42
465	36
95	1
106	1
1267	2
177	0
2206	0
8565	1
1052	1
109	1
913	4
256	4
77	0
12	0
4	0
16	0
25	0
23	0
1	0
6	0
77	0
861	0
5103	4
462	0
148	0
161	3
3710	19
1071	16
884	0
1725	6
210	24
4701	19
19	0
2350	0
5495	1
24	0
2136	1
0	0
22	0
39	2
33	2
172	0
71	1
174	1
1	3
20	3
46	0
437	0
4	0
1	0
633	0
1234	0
2160	0
1591	0
80	0
703	5
106	33
141	31
2203	17
612	37
294	27
615	104
275	28
1754	25
842	2
887	7
140	0
4019	3
61	0
1293	8
206	16
2377	8
1413	0
1098	6
563	11
1171	37
646	30
548	3
7113	3
587	0
1453	5
1401	4
915	1
2827	1
182	0
286	0
71	0
549	1
59663	9
309	0
922	0
79	0
1109	1
520	0
30	2
138	3
63	1
212	0
7	0
0	0
12	0
87	0
2095	0
7	0
1441	7
259	0
1003	0
35	0
4	0
221	0
0	0
0	0
2	0
8	1
4	1
7	0
1	0
10	0
4	0
28	0
0	0
5	0
4	0
2	0
9	0
64	1
6	1
0	0
784	0
101	0
1	0
0	0
281	0
267	5
38	5
227	0
223	0
14	0
58	1
24	3
39	2
131	0
48	0
40	0
93	0
810	1
191	0
351	0
23	0
1451	1
36	0
44	0
49	0
554	0
52	0
9	0
1994	1
13464	228
2753	224
1096	10
267	10
187	1
60	1
874	3
512	3
684	0
197	0
47	1
522	0
53	0
9	0
944	0
251	0
0	0
4	0
454	0
46	2
1175	2
3	0
12	0
212	0
613	2
333	0
20	0
0	0
179	0
14	0
89	0
70	0
14	0
394	0
278	0
1497	5
919	5
706	0
14	0
107	0
1729	0
124	0
195	2
243	3
363	2
675	2
206	1
97	2
451	4
813	30
250	59
733	53
1025	22
898	5
1616	4
52	6
272	6
329	0
189	0
449	0
479	3
125	3
7	0
37	0
72	0
54	0
207	0
1055	0
24661	8
10	0
604	0
284	2
138	2
15007	76
2180	0
2297	3
1	0
0	0
63	0
3	0
271	0
211	8
237	13
2159	6
0	0
17	0
20	0
56	0
172	3
125	5
491	2
518	0
222	0
2627	34
3303	34
774	0
180	0
2688	0
88	0
385	93
718	3
221	3
68	0
53	0
87	0
82	0
155	0
170	0
23	0
1133	0
323	0
85	0
2096	18
1619	23
447	5
663	0
0	0
30	0
635	4
30	4
62	0
416	0
2007	1
3828	0
201	0
10765	81
337	1
845	1
2357	19
276	24
809	5
20	0
14	0
11	0
6	0
430	0
877	0
6928	44
13208	47
1303	0
6	0
2	0
1728	0
1167	0
57	0
97	0
86	1
10281	4
0	0
2144	61
2432	77
5624	138
5054	227
5512	141
2992	137
2282	124
2528	21
1063	0
497	1
1139	2
446	1
119	0
78	2
941	16
668	14
4	0
208	0
628	0
104	0
30	0
425	4
365	4
1	0
10	0
0	0
0	0
5	0
174	0
5	0
0	0
158	0
0	0
0	0
0	0
1	0
2	0
4	0
19	0
2	0
9	0
2	0
0	0
16	0
6	0
4	0
3	0
26	0
338	23
218	33
355	10
16	4
30	2
39	0
10	0
0	0
1	0
0	0
1	0
6	0
0	0
1	0
7	0
2	0
173	0
4	0
0	0
6	0
1	0
1	0
7	0
8	0
73	0
2	0
32	0
7	0
0	0
271	0
21	0
4	0
3	0
0	0
1	0
2	0
0	0
3	0
6	0
3	0
0	0
3	0
2	23
0	0
143	0
16	0
6	0
1289	0
18	0
3	0
2	0
0	0
23	0
477	0
100	0
122	0
79	0
105	0
4	0
1133	5
4439	5
41	0
239	0
348	0
263	1
1051	0
88	0
307	1
27	0
17	0
11	0
69	0
41	0
43	0
1973	0
0	0
92	1
164	1
92	0
8262	47
6466	55
2200	7
868	0
112	0
1	0
792	4
575	15
598	11
287	2
9	2
9	2
3	0
0	0
22	0
170	3
43	3
44	0
5	0
126	0
1255	0
35	0
505	15
1109	16
824	1
43	2
206	2
64	0
76	0
185	0
0	0
126	0
24337	3
211	8
364	8
22	0
19	0
102	0
428	0
5	0
10	0
173	0
1133	0
903	16
1280	16
1483	65
13859	80
3061	40
3617	35
425	11
308	8
499	1
35	1
337	0
2258	5
1840	8
1	0
0	0
3	0
1	0
247	0
1313	0
304	0
201	0
2000	0
0	39
1	0
18	0
31	0
728	0
11	0
76	94
34	0
85	0
1	0
0	0
109	0
348	0
60	0
185	0
23	0
4	0
9	1
5	1
26	1
94	3
31	2
69	0
321	0
122	2
15	2
5	0
5	0
7	1
21	1
817	5
278	14
90	9
52	0
36	0
197	5
210	5
387	0
1542	141
8211	142
5	0
39	0
163	3
725	2
122	0
144	0
124	0
86	0
99	1
15	0
121	0
16	0
9352	8
19865	51
9740	220
18053	172
993	0
4947	6
236	22
1234	18
1614	13
4980	69
210	56
238	1
36	1
116	2
52	1
1847	0
256	3
249	8
193	8
116	3
1208	0
1017	13
234	13
559	37
1496	0
206	0
75	0
72	0
41	0
57	0
4	0
0	0
17	0
1	0
81	0
5	0
2604	2
95	0
113	5
230	5
30	0
109	5
144	5
193	0
324	5
178	5
54	1
74	0
4	0
60	0
131	0
75	0
0	0
89	0
38	0
117	0
95	0
284	0
166	0
705	0
130	0
139	0
66	0
12	0
3	0
44	4
80	6
13	2
291	0
10	0
270	0
343	0
2718	0
40	0
1387	0
1117	1
532	1
151	0
1515	0
3500	1
50	2
599	2
14	0
214	0
407	2
589	4
631	2
26	0
164	0
259	3
607	3
654	7
799	18
932	26
374	15
302	1
21	0
67	0
8	0
29	0
66	0
26	2
2164	2
16	0
2	0
3	0
1621	11
3394	11
973	0
866	3
449	3
1607	0
696	0
3289	0
267	0
5	0
47	0
221	0
36	1
51	3
356	2
168	0
5	0
6	0
9	0
36	0
223	0
185	1
181	2
253	1
120	1
12	0
227	104
410	0
239	5
109	5
1593	0
1287	7
598	7
180	0
2122	0
2589	16
1289	17
43	0
14532	76
20537	412
19994	473
19249	235
7662	122
7206	125
4231	129
3325	32
627	17
2360	17
1808	1
0	0
319	0
46	0
12	0
348	0
54	0
13	0
576	11
134	11
179	4
653	4
66	0
1	0
17	0
45	0
30	2
27	2
42	1
22	0
26	0
30	0
0	0
57	0
48	0
5	0
378	65
11	0
510	0
470	0
11	1
3	1
3	0
12	0
0	0
21	0
22	0
16	0
7	0
2	0
23	0
18	0
3	0
3203	2
10	0
18	0
0	0
20	0
60	0
70	0
104	3
121	3
0	0
22	0
11	0
3	0
0	0
11	0
1	0
2	0
2	0
4	0
1	0
6	0
19	0
9	0
75	0
4	0
8	0
14	0
1	0
5	0
58	0
237	0
3524	5
1474	5
205	16
2210	19
488	0
1891	13
1343	28
2668	41
825	26
15	0
17	0
242	0
132	0
3814	1
110	1
24	1
21	0
9	0
11	0
34	0
887	0
28	0
36	0
445	0
276	5
129	5
81	0
39	0
1162	0
23	6
163	7
199	1
45	0
285	1
166	1
182	0
29	0
169	0
9013	30
2717	71
4154	43
79	0
788	0
328	0
406	0
564	1
729	9
1806	8
4133	116
5103	150
2119	139
1128	107
151	0
1	0
2	0
70	0
669	0
175	0
100	0
0	0
133	0
9	0
18	0
0	0
406	3
150	0
105	0
23	0
79	0
65	0
40	0
6	0
92	0
74	0
1448	7
722	6
0	0
75	0
94	0
64	0
582	1
3	0
84	0
0	0
75	0
25	0
17	0
24	0
815	0
0	0
3	0
11	1
59	1
3	0
99	0
1583	0
646	0
747	0
40	0
23	0
9	0
15	0
13	0
41	0
11	0
41	0
24	0
14	0
8	0
191	0
4	0
7611	1
52	0
52	0
12	0
382	0
1169	4
385	5
10	0
3615	1
88	0
94	0
5611	0
1491	3
1362	3
674	0
563	0
0	0
1218	0
117	0
440	0
1530	0
1016	4
57	4
70	0
267	0
269	0
35	0
115	0
909	0
30	0
39	1
89	1
12	0
5	0
29	0
25	0
17	12
14	1
24	0
130	1
40	1
97	0
63	0
47	0
687	0
41	4
269	5
70	1
55	0
20	0
873	0
920	1
69	1
97	0
1166	0
0	0
222	0
61	2
87	2
