UniqueCount	AmbigCount
4527	74
85	2
328	2
62	2
432	8
727	8
304	4
690	2
1615	0
37	0
267	0
1354	0
428	1
540	0
248	3
20	4
57	3
1805	3
31772	105
19058	281
29249	399
24606	259
23439	87
79161	81
180	4
299	4
323	0
4	0
0	0
1	0
7	0
634	0
1	0
5	0
96	0
18	0
69	0
83	1
18	7
772	6
9	0
8	1
13	1
10	1
22	2
56	1
271	1
141	0
114	1
39	1
147	0
683	1
10190	24
18197	33
21	0
37	1
19	2
29	2
0	0
142	0
58	0
84	0
54	0
169	0
147	0
4892	0
136	0
13	1
45	1
0	0
518	5
180	9
162	9
683	4
153	1
47	0
162	0
2515	4
90	4
2394	8
1724	53
996	71
835	38
778	30
1992	17
844	33
714	34
1757	3
786	11
279	21
3808	15
1137	19
2328	55
689	42
1822	15
702	10
4	0
25	0
1171	2
12441	1
443	4
176	10
343	7
1340	50
972	111
1931	64
337	5
157	5
248	0
10	0
9	0
48	0
32	0
13	0
97	0
109	0
37	0
1918	1
759	38
244	34
380	3
660	4
500	1
593	5
579	18
338	14
95	14
1520	14
121	1
246	1
0	0
0	0
13	0
132	0
963	0
6	0
1	0
1	0
6	0
4	0
3	0
15	0
5	0
792	0
82	1
27	3
102	3
14	2
197	8
132	6
614	0
201	3
440	3
71	0
110	0
148	0
7	0
4858	0
581	1
243	6
421	9
452	18
639	24
314	12
25	1
179	1
703	3
555	2
213	0
413	0
47	2
317	2
23	0
0	0
55	0
337	0
208	0
2	0
12	0
8	0
1	0
0	0
0	0
0	0
0	0
31	0
0	0
0	0
7	0
5	0
103	0
4	0
1	0
0	0
0	0
1	0
0	0
750	1
1744	1
144	2
257	3
732	4
708	3
116	2
1425	7
406	22
432	17
40	1
79	1
737	0
78	0
1164	0
12287	3
479	0
71	1
546	6
148	4
87	0
11	0
9	0
13	0
38	0
17	0
0	0
1	0
60	0
512	0
3152	0
150	0
52	0
74	1
2902	15
928	15
444	0
835	5
134	8
2439	6
31	1
952	2
2538	0
13	0
1382	0
0	0
10	0
19	0
14	0
215	1
