UniqueCount	AmbigCount
398	4
17	0
62	0
13	0
141	2
261	3
112	0
284	1
672	5
10	0
256	0
159	1
115	1
159	1
47	2
1	2
4	0
191	0
16991	119
11054	243
16512	396
14510	246
9874	67
30757	94
52	0
182	0
42	0
21	1
5	1
13	0
15	0
169	0
73	0
63	0
101	0
38	0
8	0
26	0
17	0
367	0
20	0
9	0
13	2
10	3
67	2
90	1
200	0
38	0
28	0
18	0
17	0
110	0
159	1
198	1
5	0
1	0
4	0
3	0
0	0
193	1
39	2
53	1
20	0
113	0
9	1
1847	2
56	0
1	0
7	0
0	0
246	2
104	5
56	3
191	0
37	0
22	0
160	1
1843	2
374	0
1108	10
655	24
368	28
300	16
251	15
811	13
130	4
123	6
539	0
171	0
45	0
645	0
2450	34
3847	87
808	48
1087	8
264	5
1	0
30	0
178	0
2391	3
420	3
146	6
207	3
342	15
348	43
479	27
293	1
109	1
66	0
28	0
83	0
36	0
604	9
334	12
1000	7
832	5
4	0
1389	2
463	12
136	9
567	3
935	8
1077	5
1016	18
891	27
581	13
89	22
1397	21
64	1
122	1
0	0
0	0
13	0
19	0
244	0
305	1
47	8
30	8
67	1
87	1
149	5
378	7
368	2
300	0
20	0
14	0
60	0
5	3
70	3
52	1
265	1
95	2
111	0
6	0
24	0
27	0
24	0
5651	13
394	0
66	7
168	8
226	6
366	12
218	7
6	0
116	0
534	4
350	3
93	0
57	0
19	0
85	0
112	0
6	0
20	2
115	0
69	0
1	0
16	0
4	0
0	0
0	0
3	0
0	0
0	0
8	0
1	0
0	0
1	0
0	0
10	0
2	0
24	2
0	0
0	0
3	2
6	2
326	1
256	0
77	0
122	0
200	0
318	1
38	3
709	10
86	5
105	3
26	0
38	2
421	0
159	0
4423	8
7608	12
193	0
42	0
432	0
110	0
36	0
1	0
0	0
2	0
4	0
2	0
0	0
8	0
18	0
478	2
574	0
77	1
40	0
24	0
830	0
310	0
222	0
325	1
36	6
510	6
26	0
241	0
367	1
1	0
730	0
0	0
163	0
7	0
6	0
40	0
9	0
25	0
5	2
50	2
2	0
132	0
0	0
4	0
68	0
140	1
379	2
373	0
27	1
431	5
38	10
56	9
1539	9
217	10
111	6
176	24
95	11
274	11
122	0
103	1
228	0
2346	2
237	2
279	7
90	13
728	7
335	2
310	2
118	2
141	4
79	3
516	1
4126	8
263	0
114	0
141	1
98	0
