UniqueCount	AmbigCount
3323	47
60	0
182	0
35	2
349	4
492	4
258	7
467	5
1900	0
29	0
162	0
935	3
353	1
430	1
328	4
47	6
65	5
1828	4
23791	75
13993	195
22478	325
19868	223
16831	67
69183	61
121	3
152	3
223	0
5	0
0	0
0	0
4	0
801	0
7	0
3	0
67	0
16	0
44	0
49	0
13	3
513	3
12	0
8	0
13	0
13	0
13	1
46	1
164	0
90	0
86	0
31	0
146	0
932	0
12573	30
24686	36
23	0
33	0
9	0
10	0
3	0
150	0
33	0
77	0
21	0
126	0
70	0
11355	5
372	0
8	1
19	1
0	0
221	2
74	2
74	3
247	4
69	0
32	0
131	1
2008	4
84	4
2745	10
2036	30
1213	62
893	62
808	31
1971	11
450	16
436	16
1097	4
435	13
116	9
1918	3
651	15
1428	34
352	23
965	4
315	3
2	0
24	0
598	1
26317	8
408	2
122	5
230	3
1231	43
758	98
1730	56
318	0
164	0
146	0
12	0
9	0
39	0
20	0
7	0
53	0
73	0
13	0
1451	0
481	29
204	29
349	9
677	12
515	3
551	6
509	16
289	10
81	8
1179	8
58	1
118	1
0	0
1	0
11	0
55	0
627	0
4	0
0	0
1	0
1	0
4	0
0	0
11	0
7	0
763	0
44	0
19	2
79	2
3	3
132	6
79	5
397	2
86	1
212	1
27	0
50	0
73	0
18	0
3096	0
402	0
81	1
185	2
226	7
402	10
195	7
9	3
109	3
418	8
408	5
118	0
153	0
23	1
175	1
22	0
5	0
36	0
249	0
105	0
0	0
1	0
5	0
1	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
15	0
9	0
82	0
4	0
2	0
0	0
0	0
1	0
2	0
602	4
1122	4
85	2
145	4
340	3
418	1
62	3
1065	11
284	19
341	13
34	0
66	0
727	0
106	0
1462	0
6515	2
552	0
80	0
518	0
106	0
69	0
7	0
3	0
2	0
23	0
7	0
0	0
3	0
53	0
416	0
4232	0
184	0
77	0
66	1
6458	30
2812	28
319	0
726	7
59	8
1721	2
9	0
712	0
5534	0
15	0
942	1
0	0
9	0
11	0
11	0
157	0
19	0
56	0
0	0
6	0
13	0
232	0
2	0
0	0
112	0
421	0
1222	0
1099	0
10	1
407	4
39	6
77	5
1683	1
255	13
182	13
225	29
97	4
459	3
270	1
357	0
98	0
2367	1
5	1
434	1
92	5
1154	5
736	0
493	4
219	4
328	11
287	11
446	0
5626	2
262	0
456	1
835	1
309	0
1228	2
103	0
196	1
36	0
242	0
24403	6
70	0
441	0
41	0
524	0
162	0
15	1
76	1
32	0
119	0
3	0
2	0
13	0
30	0
786	0
0	0
1303	4
136	0
494	0
12	0
3	0
173	0
0	0
0	0
1	0
10	0
3	0
1	0
0	0
19	0
7	0
17	0
0	0
1	0
1	0
3	0
2	0
38	0
1	0
0	0
469	0
80	0
0	0
1	0
86	0
157	0
17	0
104	0
135	0
18	0
47	0
13	1
34	1
51	0
14	1
18	1
38	0
626	0
72	0
134	0
23	0
726	0
22	0
20	0
6	0
227	0
31	0
3	0
742	0
7643	69
661	69
398	10
77	10
55	0
10	0
438	6
205	6
192	0
67	0
23	0
249	0
36	0
1	0
364	0
129	0
0	0
3	0
212	0
21	1
385	1
2	0
5	0
114	0
556	0
87	0
19	0
0	0
77	0
1	0
43	0
30	0
13	0
225	0
104	0
733	0
448	0
318	0
14	1
93	1
446	1
38	0
79	1
91	1
101	1
271	3
44	2
40	3
282	3
374	6
87	17
306	21
796	10
396	4
1321	4
15	2
90	3
175	0
98	0
249	0
143	1
25	1
7	0
4	0
28	0
17	0
67	0
431	1
13134	1
15	0
242	0
118	0
84	0
40313	177
4736	4
759	0
5	0
8	1
238	2
7	1
148	0
59	5
110	8
1660	3
0	0
6	0
10	0
15	0
51	0
38	0
170	0
247	0
69	0
1063	20
1672	20
462	0
86	0
1493	0
47	0
110	44
534	0
71	0
50	0
46	2
45	2
88	0
109	0
133	0
16	0
691	0
51	0
31	0
816	12
915	18
146	6
190	0
0	0
17	0
671	0
16	0
61	0
141	0
836	0
2330	0
144	0
25943	178
557	4
966	3
734	9
195	15
334	7
3	0
11	0
4	0
2	0
200	0
292	1
2537	81
7807	80
376	0
6	0
0	0
1435	0
693	0
19	0
40	0
69	0
6408	2
0	0
483	19
735	22
1034	15
1124	33
1075	32
1340	43
1419	44
1052	11
736	0
340	1
543	4
127	3
70	1
87	6
668	12
337	7
3	0
139	0
368	0
44	0
22	0
217	4
141	4
1	0
9	0
0	0
0	0
5	0
95	0
6	0
0	0
87	0
0	0
1	0
0	0
0	0
0	0
3	0
8	0
0	0
2	0
0	0
0	0
12	0
2	0
4	0
3	0
9	0
148	11
51	13
125	2
4	2
25	0
18	0
5	0
0	0
1	0
0	0
2	0
4	0
0	0
4	0
0	0
2	0
81	0
4	0
0	1
11	1
2	0
2	0
1	0
3	0
20	1
1	1
19	0
5	0
0	0
220	0
25	0
6	0
4	0
2	0
0	1
6	1
3	0
3	0
3	0
0	0
3	0
0	0
0	10
0	0
71	0
16	0
2	0
642	0
14	0
8	0
0	0
0	0
4	0
665	1
21	0
52	0
36	0
53	0
2	0
375	0
2711	0
14	0
93	0
7835	5
4751	4
1258	0
59	0
175	0
7	0
4	0
8	0
30	0
32	0
39	0
2489	0
0	0
90	0
258	2
102	2
2544	30
4257	33
1644	1
404	0
43	0
1	0
233	5
166	8
195	3
101	0
8	0
1	0
1	0
0	0
42	1
129	11
36	11
41	3
15	2
96	0
689	0
23	0
234	7
516	7
302	0
26	0
115	0
60	0
55	0
110	0
0	0
84	0
42986	11
93	5
147	5
15	0
6	0
60	0
151	0
2	0
0	0
48	0
342	0
373	5
608	5
712	19
7327	23
1094	17
1451	17
182	8
114	6
167	2
25	2
107	0
1888	6
1219	5
0	0
0	0
0	0
6	0
88	0
692	0
101	0
100	0
938	1
0	112
4	0
8	0
22	0
416	0
6	0
29	47
12	0
34	0
0	0
0	0
61	0
196	0
32	0
115	0
90	1
4	0
12	0
3	0
13	0
42	0
22	0
79	0
135	0
55	2
22	2
0	0
4	0
1	0
15	0
372	4
109	8
40	4
45	0
19	2
113	2
54	0
101	0
2591	169
14621	168
5	0
13	0
118	0
275	0
81	0
60	0
69	0
32	0
36	0
6	0
46	0
4	0
3291	3
6956	29
2847	68
4461	46
307	0
1259	8
71	9
323	5
573	3
1020	24
60	20
137	0
20	0
59	0
28	0
2262	0
91	8
97	14
111	7
114	1
546	2
680	3
137	4
153	25
779	2
92	0
45	0
23	0
8	0
11	0
1	0
3	0
5	0
0	0
29	0
4	0
705	0
43	0
22	0
68	0
27	0
27	0
59	0
92	0
105	0
60	0
24	0
19	0
3	0
17	0
26	0
18	0
0	0
98	0
21	0
35	0
41	0
95	0
77	0
467	0
50	0
72	0
41	0
7	1
4	1
21	3
60	3
3	0
83	0
6	0
92	0
150	2
1147	0
28	0
417	0
358	1
175	0
64	0
919	0
2085	0
13	0
352	0
24	0
73	0
198	0
349	6
382	5
38	0
146	0
321	0
425	0
294	7
242	9
292	6
213	4
165	0
5	0
31	0
0	0
3	0
57	0
36	0
590	0
4	0
2	0
1	0
864	8
1914	9
336	0
401	1
132	1
731	0
344	0
1695	0
101	0
8	0
11	0
133	0
10	0
35	0
210	0
76	0
0	0
12	0
1	0
37	0
79	0
129	3
132	7
221	4
163	0
10	0
50	50
221	0
275	9
189	10
2858	1
488	0
178	0
51	0
1726	0
964	5
487	6
23	0
8524	55
7266	115
6415	175
8633	148
2676	58
2921	56
1261	49
1723	14
334	6
1268	8
707	2
0	0
167	0
38	0
2	0
80	1
25	0
9	0
433	3
68	3
151	2
492	2
94	0
0	0
11	0
47	0
9	0
7	0
44	0
8	0
17	0
10	0
0	0
31	0
13	0
1	0
484	76
11	0
431	2
146	2
8	0
6	0
5	0
12	0
3	0
10	0
12	0
16	0
7	0
2	0
21	0
21	0
5	0
3133	0
4	0
7	0
0	0
8	0
12	0
27	0
57	0
46	0
3	0
9	0
9	0
2	0
0	0
10	1
2	0
7	0
3	0
1	0
1	1
2	1
21	0
2	0
28	0
5	0
11	0
3	0
1	0
0	0
3	0
85	0
1839	2
487	2
67	21
592	21
430	0
1268	11
919	14
1484	25
870	21
4	0
10	0
18	0
45	0
4687	0
94	6
16	6
10	0
3	0
2	0
6	0
300	0
19	0
9	0
171	0
118	2
74	1
38	4
22	4
374	0
7	0
37	0
62	0
15	0
206	2
70	2
110	0
5	0
59	0
3195	10
810	33
1636	21
22	0
233	0
206	0
146	0
314	2
421	6
1019	4
1557	81
2949	100
1237	57
595	37
79	0
0	0
2	0
21	0
276	0
44	0
49	0
0	0
97	0
9	0
4	0
0	0
176	5
46	0
41	0
12	0
25	0
24	0
38	0
7	0
82	0
28	0
1459	4
608	4
3	0
43	0
29	0
19	0
427	1
1	0
21	1
1	0
26	0
14	0
6	0
13	0
415	0
2	0
1	0
9	0
15	0
0	0
22	0
828	0
335	0
544	0
13	0
3	0
5	0
6	0
3	0
16	0
2	0
18	0
11	0
3	2
17	2
153	0
3	0
3291	0
24	2
14	1
7	0
305	0
568	0
180	0
11	0
2868	3
74	0
41	0
1836	0
449	7
546	7
299	0
178	1
9	0
548	0
115	0
207	0
398	0
503	1
28	0
25	0
107	0
115	0
5	0
62	0
405	0
28	0
15	0
21	0
6	0
1	0
8	0
9	0
9	8
4	0
14	0
54	2
